uniq_id,ru_old_orth,ru_new_orth,lc_translit_old,lc_translit_new,alt_name_old_orth,alt_name_new_orth,alt_name_old_trans,alt_name_new_trans,beg_yr,end_yr,xy_type,x_coord,y_coord,pres_loc,pres_country,country_code,ru_old_featuretype,ru_new_featuretype,ru_translit_old_featuretype,ru_translit_new_featuretype,en_featuretype,id_featuretype,lc_featuretype,admin_level,SOURCE,description,geonameId,partof_id,txt_id
606,Уразова,Уразова,Urazova,Urazova,,,,,1785,1796,POINT,38.0395,50.0836,"Urazovo, Belgorod Oblast",Russia,RU,слобода,слобода,sloboda,sloboda,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=118,"УРАЗОВА , слобода Воронежскаго Намѣстничества въ уѣздѣ города Валуекъ. Въ оной бываетъ въ году семь ярмарокъ.",http://www.geonames.org/478781,91,715
607,Уральскъ,Уральск,"Ural'sk""",Ural'sk,,,,,1785,1796,POINT,51.36667,51.23333,"Uralsk, West Kazakhstan Province",Kazakhstan,KZ,главный городъ,главный город,"glavnyi gorod""",glavnyi gorod,chief town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=118,"УРАЛЬСКЪ, главный городъ уральскихъ Козаковъ въ Кавказскомъ Намѣстничествѣ. Здѣсь бываютъ ярмарки въ Іюнѣ , Іюлѣ, въ Сентябрѣ, Октябрѣ, въ Генварѣ и Февралѣ мѣсяцахъ; пріѣзжаютъ разныхъ городовъ купцы, привозятъ хлѣбъ, шелковые и бумажные товары, шерстяныя матеріи , сукна и прочее; здѣсь покупаютъ разныхъ родовъ рыбу, икру , клей , степныхъ звѣрей, какъ-то лисицъ, волковъ, зайцовъ, кушаки и сермяжныя полотна.",http://www.geonames.org/608668,10,716
608,Устивица,Устивица,Ustivitsa,Ustivitsa,,,,,1785,1796,POINT,33.80293,49.86076,"Ustyvytsya, Poltavs'ka oblast",Ukraine,UA,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=119,"УСТИВИЦА, мѣстечко Кіевскаго Намѣстничества въ Миргородскомъ уѣздѣ. Въ ономъ бываетъ въ году сверхъ еженедѣльныхъ торговъ двѣ ярмарки: первая Іюля 20, вторая Октября 26; торгуютъ на оныхъ пріѣзжіе изъ уѣзду жители разными мѣлочными товарами, тамъ родящимися, какъ-то хлѣбомъ , горячимъ виномъ, разнымъ скотомъ, овчинами , кожами и проч. Иногда пріѣзжаютъ и Великороссійскіе купцы съ краснымъ товаромъ.",http://www.geonames.org/690594,125,719
609,Усть-Сысольскъ,Усть-Сысольск,"Ust'-Sysol'sk""",Ust'-Sysol'sk,,,,,1785,1796,POINT,50.80994,61.67642,"Syktyvkar, Komi Republic",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=119,"УСТЬ-СЫСОЛЬСКЪ, съ 1780 году городъ того же Намѣстничества. Здѣсь бываетъ ярмарка Ноября съ 26 по 29 число; скупаютъ купцы у промышлениковъ мягкую рухлядь.",http://www.geonames.org/485239,261,721
610,Устюгъ Великій,Устюг Великий,"Ustiug"" Velikіi",Ustiug Velikii,,,,,1785,1796,POINT,46.31352,60.76186,"Veliky Ustyug, Vologda Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=119,"УСТЮГЪ ВЕЛИКІЙ, съ того же году городъ того же Намѣстничества. Въ немъ бываетъ ярмарка Іюля 8 дня въ день Прокопія устюжскаго Чудотворца , на которой бываютъ по большей части Велико-Устюжскаго уѣзда крестьяне съ своими пріуготовленіями.",http://www.geonames.org/476062,262,722
611,Фатежъ,Фатеж,"Fatezh""",Fatezh,,,,,1785,1796,POINT,35.8632,52.0891,"Fatezh, Kursk Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=120,"ФАТЕЖЪ, съ 1779 году городъ Курскаго Намѣстничества. Въ немъ торговой день для окольныхъ поселянъ бываетъ въ Воскресенье.",http://www.geonames.org/563300,263,727
612,Феллинъ,Феллин,"Fellin""",Fellin,,,,,1785,1796,POINT,25.59,58.36389,"Viljandi, Viljandi County",Estonia,EE,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=121,"ФЕЛЛИНЪ, съ 1783 году городъ Рижскаго Намѣстничества. Здѣсь ярмарка бываетъ въ году одна за недѣлю Михайлова дни, и та не важна , только почти что для крестьянства; около живущіе дворяне съѣзжаются больше въ Ревелѣ, Перновѣ и Дерптѣ.",http://www.geonames.org/587577,264,728
613,Хвалынскъ,Хвалынск,"Khvalynsk""",Khvalynsk,,,,,1785,1796,POINT,48.1058,52.4906,"Khvalynsk, Saratov Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=122,"ХВАЛЫНСКЪ, съ 1780 году городъ Саратовскаго Намѣстничества. Здѣсь бываетъ яр-марка Іюня 28 дня , на которую по большей части съѣжается крестьянство.",http://www.geonames.org/548982,265,736
614,Херсонъ,Херсон,"Kherson""",Kherson,,,,,1785,1796,POINT,32.6178,46.65581,"Kherson, Khersons'ka oblast",Ukraine,UA,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=122,"ХЕРСОНЪ, съ 1784 году городъ Екатеринославскаго Намѣстничества. Здѣсь Россійскіе купцы съ Цареградскими Греками и другими торгуютъ Европейскими и Азіатскими товарами, получая и отпуская за море на корабляхъ.",http://www.geonames.org/706448,266,737
615,Ховань,Ховань,Khovan',Khovan',,,,,1785,1796,POINT,35.50309,55.99746,"Khovan', Moscow Oblast",Russia,RU,сельцо,сельцо,sel'tso,sel'tso,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=122,"ХОВАНЬ, сельцо Московской Губерніи въ Волоколамскомъ уѣздѣ. Здѣсь бываетъ одна въ году ярмарка въ Іюлѣ мѣсяцѣ , на которой торгуютъ одинъ день разными крестьянскими товарами.",http://www.geonames.org/549335,96,738
616,Хотень,Хотень,Khoten',Khoten',,,,,1785,1796,POINT,34.77089,51.08113,"Khotin', Sums'ka oblast",Ukraine,UA,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=123,"ХОТЕНЬ , село Харьковскаго Намѣстничества въ Сумскомъ уѣздѣ. Въ ономъ бываютъ въ году три ярмарки; на которыя купцы пріѣзжаютъ съ мѣдочными товарами и горячимъ видомъ.",http://www.geonames.org/706253,216,743
617,Череповецъ,Череповец,"Cherepovets""",Cherepovets,,,,,1785,1796,POINT,37.9,59.13333,"Cherepovets, Vologda Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=125,"ЧЕРЕПОВЕЦЪ, съ 1776 году городъ Новогородскаго Намѣстничества. Въ немъ бываютъ три годовыя ярмарки: первая Генваря 11, называемая Ѳеодосіевская, вторая Сентября 25, Сергіевская, третія Ноября 26, Георгіевская. Сюда пріѣзжаютъ купцы изъ разныхъ Россійскихъ городовъ съ разными товарами.",http://www.geonames.org/569223,267,759
618,Чернухи,Чернухи,Chernukhi,Chernukhi,,,,,1785,1796,POINT,32.94196,50.26732,"Chornukhy, Poltavs'ka oblast",Ukraine,UA,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=126,"ЧЕРНУХИ, мѣстечко Черниговскаго Намѣстничества. Въ немъ бываетъ въ году четыре ярмарки: первая въ день Святыя Троицы, другая Августа 15, третія Декабря 6, четвертая великаго поста на пятой недѣлѣ ; торгъ бываетъ привозимыми изъ уѣздовъ товарами, какъ-то саломъ, рыбою, дегтемъ горячимъ виномъ, нагольными овчинами , шубами , говяжьими кожами, печенымъ хлѣбомъ, съѣстными припасами и другими мѣлочными товарами.",http://www.geonames.org/710669,38,765
619,Чечерскъ,Чечерск,"Chechersk""",Chechersk,,,,,1785,1796,POINT,30.9179,52.9164,"Čačersk, Homiel Province",Belarus,BY,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=126,"ЧЕЧЕРСКЪ, мѣстечко Могилевскаго Намѣстничества въ уѣздѣ города Рогачева. Здѣсь бываетъ въ году три ярмарки: первая Генваря 8, вторая Сентября 8, третія въ день Вознесенія.",http://www.geonames.org/629390,141,768
620,Чугуевъ,Чугуев,"Chuguev""",Chuguev,,,,,1785,1796,POINT,36.68803,49.83588,"Chuhuiv, Kharkiv Oblast",Ukraine,UA,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=127,"ЧУГУЕВЪ, съ 1780 году городъ Харьковскаго Намѣстничества. Въ ономъ бываетъ ярмарка въ день Преображенія Господня, на которую пріѣзжаютъ со всякими шелковыми и прочими товарами изъ Москвы и изъ другихъ городовъ купцы , такожь и крестьяне.",http://www.geonames.org/710374,268,770
621,Чупаховка,Чупаховка,Chupakhovka,Chupakhovka,,,,,1785,1796,POINT,34.58107,50.3766,"Okhtyrs'kyi district, Sums'ka oblast",Ukraine,UA,слобода,слобода,sloboda,sloboda,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=127,"ЧУПАХОВКА, слобода около бывшаго городка Алешни. Въ оной бываютъ три ярмарки : первая Апрѣля 23, вторая Сентября 8, третія Ноября 21 дня. На оныя пріѣзжаютъ купцы изъ близъ лежащихъ городовъ; торгуютъ сукнами , шелковыми , бумажными и набойчатыми товарами , желѣзомъ , полотномъ, посудою и прочимъ.",http://www.geonames.org/710353,84,771
622,Шамово,Шамово,Shamovo,Shamovo,,,,,1785,1796,POINT,31.3557,54.1895,"Shamava, Mogilev Province",Belarus,BY,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=128,"ШАМОВО, мѣстечко Могилевскаго Намѣстничества въ Мстиславскомъ уѣздѣ. Въ немъ бываетъ одна ярмарка въ году.",http://www.geonames.org/622197,128,774
623,Шумячи,Шумячи,Shumiachi,Shumiachi,,,,,1785,1796,POINT,32.42417,53.85833,"Shumyachi, Smolensk Oblast",Russia,RU,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=129,"ШУМЯЧИ, мѣстечко Могилевскаго Намѣстничества въ Климовицкомъ уѣздѣ. Здѣсь бываютъ двѣ ярмарки въ году.",http://www.geonames.org/493405,114,784
624,Юнаковка,Юнаковка,Iunakovka,Iunakovka,,,,,1785,1796,POINT,35.04061,51.12215,"Yunakivka, Sums'ka oblast",Ukraine,UA,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=129,"ЮНАКОВКА , село Харьковскаго Намѣстничества въ Сумскомъ уѣздѣ. Здѣсь бываетъ въ году четыре ярмарки; на оныя купцы пріѣзжаютъ съ мѣлочными товарами и съ горячимъ виномъ.",http://www.geonames.org/688077,216,788
625,Яготинъ,Яготин,"Iagotin""",Iagotin,,,,,1785,1796,POINT,31.76246,50.27975,"Yahotyn, Kyivs'ka oblast",Ukraine,UA,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=130,"ЯГОТИНЪ, мѣстечко того же Намѣстничества въ Переяславскомъ уѣздѣ. Въ ономъ бываетъ въ году четыре ярмарки: первая въ Похвальную субботу, вторая въ день Великомученика Георгія, третія въ день Преображенія , четвертая въ день Архистратига Михаила. Купцы пріѣзжаютъ изъ близъ лежа* щихъ городовъ съ красными, крамными и прочими товарами, стеклянною и деревянною посудою, съѣстными припасами; жители продаютъ рогатой скотъ, лошадей, хлѣбъ, смолу, горячее вино и проч. Привозятъ также сюда для продажи жителямъ Крымскую соль.",http://www.geonames.org/688587,135,792
626,Ядринъ,Ядрин,"Iadrin""",Iadrin,,,,,1785,1796,POINT,46.20622,55.94052,"Yadrin, Chuvashia Republic",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=131,"ЯДРИНЪ, съ 1781 году городъ Казанскаго Намѣстничества. Въ ономъ городѣ и въ уездѣ ярмарокъ нѣтъ, а бываютъ торжки малые въ каждой недѣлѣ по одному дню; товаръ бываетъ крестьянской , а заморскихъ товаровъ въ приводѣ не бываетъ.",http://www.geonames.org/469809,269,793
627,Ямполь,Ямполь,Iampol',Iampol',,,,,1785,1796,POINT,37.95634,48.93555,Donetsk Oblast,Ukraine,UA,слобода,слобода,sloboda,sloboda,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=131,"ЯМПОЛЬ, слобода Харьковскаго Намѣстничества въ Изюмскомъ уѣздѣ. Здѣсь бываютъ въ году три ярмарки: первая Маія 9, въ день Чудотворца Николая , вторая Ноября 1, въ день Козмы и Даміана, третія Декабря 6, въ день Чудотворца Николая; купцы пріѣзжаютъ на оныя изъ разныхъ городовъ съ шелковыми и прочими товарами.",http://www.geonames.org/688505,107,796
628,Ямская,Ямская,Iamskaia,Iamskaia,,,,,1785,1796,POINT,43.57015,54.58449,"Temnikovsky District, Mordovia",Russia,RU,слобода,слобода,sloboda,sloboda,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=131,"ЯМСКАЯ, слобода Пензенскаго Намѣстничества въ Инсарскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка въ девятую пятницу; на оную пріѣзжаютъ купцы изъ близъ лежащихъ городовъ съ недорогими товарами.",http://www.geonames.org/489010,221,798
629,Подолъ,Подол,"Podol""",Podol,,,,,1785,1796,POINT,37.55472,55.42418,"Podolsk, Moscow Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=89,"ПОДОЛЪ, городъ Московской Губерніи. Въ немъ каждую недѣлю по субботамъ бываетъ торгъ , на которой съѣзжается крестьянство съ своими произрастѣніями , издѣльями и съѣстными припасами;",http://www.geonames.org/508101,271,544
630,Клинъ,Клин,"Klin""",Klin,,,,,1785,1796,POINT,36.73333,56.33333,"Klin, Moscow Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=54,"КЛИНЪ, городъ Московской Губерніи. Въ ономъ бываетъ годовая ярмарка предъ пятницею въ субботу; на оную пріѣзжаютъ изъ другихъ уѣздовъ, и еженедѣльно торгуютъ въ субботу разными крестьянскими товарами , колесами и всякою деревянною посудою и прочими съѣстными припасами; частію бываютъ и купцы изъ нѣкоторыхъ окрестныхъ городовъ съ мѣлочными шелковыми и бумажными товарами.",http://www.geonames.org/547523,272,300
631,Авдулово,Авдулово,Avdulovo,Avdulovo,Ивановское,Ивановское,Ivanovskoe,Ivanovskoe,1785,1796,POINT,38.6293,53.29975,"Avdulovo, Lipetsk Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=9,"АВДУЛОВО, ИВАНОВСКОЕ тожь, село Рязанскаго Намѣстничества въ Донковскомъ уѣздѣ, Здѣсь бываетъ одна годовая ярмарка въ день Іоанна Воина, то есть Іюля 30, на которую пріѣзжаютъ купцы и крестьяне съ мѣлочными товарами.",http://www.geonames.org/580282,101,3
632,Андреевка,Андреевка,Andreevka,Andreevka,,,,,1785,1796,POINT,36.6196,49.53601,"Andriivka, Kharkiv Oblast",Ukraine,UA,слобода,слобода,sloboda,sloboda,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=11,"АНДРЕЕВКА, слобода Харьковскаго Намѣстничества въ Изюмскомъ уѣздѣ ; въ оной бываетъ въ году двѣ ярмарки : первая Іюля 20, въ день Пророка Иліи, вторая Октября 26, въ день Великомученика Димитрія. Купцы на оныя пріѣзжаютъ изъ разныхъ Росссійскихъ городовъ съ шелковыми , бумажными , гарусными и прочими товарами.",http://www.geonames.org/713428,107,16
633,Алексѣевка,Алексеевка,Aleksieevka,Alekseevka,,,,,1785,1796,POINT,39.17942,49.01808,"Novoaidars'kyi district, Luhans'ka oblast",Ukraine,UA,слобода,слобода,sloboda,sloboda,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=10,"АЛЕКСѢЕВКА, слобода Графа Шереметева, въ Воронежскомъ Намѣстничествѣ около слободы же Усерда. Здѣсь бываетъ въ годъ четыре ярмарки: первая на день Алексія человѣка Божія, вторая о Троицкой недѣлѣ , третія въ Воздвиженіе честнаго Креста, четвертая на день святыхъ мученикъ Космы и Даміана Ноября 1 дня; иностранныхъ купцовъ не бываетъ, а пріѣзжаютъ Россійскіе съ разными товарами.",http://www.geonames.org/713554,5,12
634,Шадринскъ,Шадринск,"Shadrinsk""",Shadrinsk,,,,,1785,1796,POINT,63.6335,56.0852,"Shadrinsk, Kurgan Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=127,"ШАДРИНСКЪ, съ 1781 году городъ Пермскаго Намѣстничества. Въ ономъ бываетъ въ году три ярмарки: первая Іюня 29, вторая Ноября 3, третія въ первое Воскресеніе вели-каго поста; на оныхъ торгуютъ мѣлочными товарами.",http://www.geonames.org/1492517,273,773
635,Покровское,Покровское,Pokrovskoe,Pokrovskoe,Любоша,Любоша,Liubosha,Liubosha,1785,1796,POINT,38.92026,53.35175,"Pokrovskoye, Lipetsk Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=89,"ПОКРОВСКОЕ , ЛЮБОША тожь, село Орловскаго Намѣстничества въ Ливенскомъ уѣздѣ. Въ ономъ бываетъ годовая ярмарка 15 Іюля; пріѣзжаютъ сюда окрестные купцы съ шелковыми и другими мѣлочными товарами, также и крестьяне.",http://www.geonames.org/507412,121,545
636,Троицкое,Троицкое,Troitskoe,Troitskoe,,,,,1785,1796,POINT,36.71667,56.2,"Troitskoye, Moscow Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=115,"ТРОИЦКОЕ, село Московской Губерніи въ Звенигородскомъ уѣздѣ. Въ немъ бываетъ ярмарка о Троицынѣ дни.",http://www.geonames.org/481491,105,700
637,Ильинское,Ильинское,Il'inskoe,Il'inskoe,,,,,1785,1796,POINT,37.22165,54.12003,"Dubensky District, Tula Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=48,"ИЛЬИНСКОЕ, село Тульскаго Намѣстничества въ Каширскомъ уѣздѣ. Здѣсь бываютъ торжки каждонедѣльно въ пятничные дни ; товары на оные привозятъ изъ уѣзда холсты льняные разные, да изъ городовъ Ярославля, Переславля Залѣснаго и Углича пріѣзжаютъ купцы съ мѣлочными всякими небогатыми товарами.",http://www.geonames.org/571670,110,256
638,Рожественское,Рожественское,Rozhestvenskoe,Rozhestvenskoe,,,,,1785,1796,POINT,36.975171,53.668498,"Plavsk, Tula Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=95,"РОЖЕСТВЕНСКОЕ, село Тульскаго Намѣстничества въ уѣздѣ города Ефремова. Здѣсь бываетъ одна годовая ярмарка 21 Сентября ; на оную съѣзжаются купцы изъ окрестныхъ городовъ съ разными товарами, и то по большей части съ мѣлочными , а крестьяне съ своими рукодѣліями.",http://www.geonames.org/822535,209,581
639,Ивановское,Ивановское,Ivanovskoe,Ivanovskoe,,,,,1785,1796,POINT,36.95972,55.92667,"Ivanovskoye, Moscow Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=47,"ИВАНОВСКОЕ, село Московской Губерніи въ Звенигородскомъ уѣздѣ. Въ семъ селѣ бываетъ ярмарка каждогодно Іюля 8 дня.",http://www.geonames.org/555171,105,248
640,Спаское,Спаское,Spaskoe,Spaskoe,,,,,1785,1796,POINT,40.453412,57.761175,"Nekrasovsky District, Yaroslavl Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=108,"СПАСКОЕ, село Ярославскаго Намѣстничества въ Пошехонскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка въ день Преображенія, и продолжается два дни.",http://www.geonames.org/468674,139,649
641,Семеновское,Семеновское,Semenovskoe,Semenovskoe,,,,,1785,1796,POINT,39.53766,57.3252,"Semenovskoye, Yaroslavl Oblast",Russia,RU,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=104,"СЕМЕНОВСКОЕ , село Ярославскаго Намѣстничества въ Пошехонскомъ уѣздѣ. Здѣсь 6ы-ваетъ годовая ярмарка въ десятую пятницу послѣ Пасхи, и продолжается три дни.",http://www.geonames.org/497347,139,618
642,Спаскъ,Спаск,"Spask""",Spask,,,,,1785,1796,POINT,43.013525,54.06635,"Zubovo-Polyansky District, Mordovia",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=108,"СПАСКЪ, съ 1779 году городъ Тамбовскаго Намѣстничества. Въ немъ бываетъ годовая ярмарка въ десятую пятницу послѣ Пасхи, на которую пріѣзжаютъ купцы изъ ближнихъ городовъ съ мѣлочнымъ товаромъ, и торгуютъ только одинъ день.",http://www.geonames.org/569282,274,648
643,Цывильскъ,Цывильск,"Tsyvil'sk""",Tsyvil'sk,,,,,1785,1796,POINT,47.668387,55.737351,"Tsivilskiy rayon, Chuvashia Republic",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=124,"ЦЫВИЛЬСКЪ, съ 1781 году городъ Казанскаго Намѣстничества. Въ ономъ бываетъ дважды въ годъ ярмарка, первой разъ Іюня 26, второй Іюля 20; торгуютъ разными мѣлочными товарами.",http://www.geonames.org/498480,275,751
644,Михайловка,Михайловка,Mikhailovka,Mikhailovka,,,,,1785,1796,POINT,35.96695,49.22603,Kharkiv Oblast,Ukraine,UA,село,село,selo,selo,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=74,"МИХАЙЛОВКА, село Харьковскаго Намѣстничества въ уѣздѣ города Лебедина. Въ ономъ селѣ бываютъ три ярмарки : первая Февраля 2, вторая въ день Преполовенія, третія Сентября 8. Купцы на оныя пріѣзжаютъ изъ близъ лежащихъ городовъ съ лавочными товарами и горячимъ виномъ, также и съѣстными припасами.",http://www.geonames.org/699456,199,433
645,Бѣлой,Белой,Bieloi,Beloi,,,,,1785,1796,POINT,32.92948,55.848054,"Bely, Tver Oblast",Russia,RU,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=23,"БѢЛОЙ, городъ Смоленскаго Намѣстничества. Въ ономъ бываютъ въ году двѣ ярмарки; но собирается на оныя токмо крестьянство съ ихъ издѣльями.",http://www.geonames.org/577576,276,89
646,Ивановка,Ивановка,Ivanovka,Ivanovka,,,,,1785,1796,POINT,35.33333,49.86667,"Kolomats'kyi district, Kharkiv Oblast",Ukraine,UA,слобода,слобода,sloboda,sloboda,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=46,"ИВАНОВКА, слобода Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",http://www.geonames.org/699535,78,244
647,Карловка,Карловка,Karlovka,Karlovka,,,,,1785,1796,POINT,35.912892,47.487985,"Orikhivs'kyi district, Zaporiz'ka oblast",Ukraine,UA,мѣстечко,местечко,miestechko,mestechko,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=51,"КАРЛОВКА, мѣстечко Екатеринославскаго Намѣстничества. Въ ономъ бываютъ въ году три ярмарки.",http://www.geonames.org/690620,8,276
648,Петровская,Петровская,Petrovskaia,Petrovskaia,,,,,1785,1796,POINT,36.89309,46.82554,"Novopetrivka, Zaporiz'ka oblast",Ukraine,UA,крѣпость,крепость,kriepost',krepost',fortress,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=87,"ПЕТРОВСКАЯ , крѣпость Екатеринославскаго Намѣстничества. Въ оной бываетъ въ году шесть ярмарокъ.",http://www.geonames.org/699361,8,528
649,Павлоградъ,Павлоград,"Pavlograd""",Pavlograd,,,,,1785,1796,POINT,35.87098,48.53426,"Pavlohrad, Dnipropetrovsk Oblast",Ukraine,UA,городъ,город,"gorod""",gorod,town,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=84,"ПАВЛОГРАДЪ, городъ Екатеринославскаго Намѣстничества. Въ немъ бываютъ въ году три ярмарки.",http://www.geonames.org/697889,277,511
650,Ямполь,Ямполь,Iampol',Iampol',,,,,1785,1796,POINT,33.78759,51.94765,"Yampil', Sums'ka oblast",Ukraine,UA,слобода,слобода,sloboda,sloboda,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=131,"ЯМПОЛЬ, слобода Г. Неплюевыхъ, Черниговскаго Намѣстничества въ Нѣжинскомъ уѣздѣ. Въ оной бываютъ въ году двѣ ярмарки: первая Октября 1 , вторая Апрѣля 23.",http://www.geonames.org/688501,132,797
651,Сватова Лучка,Сватова Лучка,Svatova Luchka,Svatova Luchka,,,,,1785,1796,POINT,38.063939,49.351971,"Svativs'kyi district, Luhans'ka oblast",Ukraine,UA,слобода,слобода,sloboda,sloboda,village,,,locality,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=102,"СВАТОВА ЛУЧКА, слобода Харьковскаго Намѣстничества въ уѣздѣ города Изюма. Въ оной бываетъ въ году двѣ ярмарки: первая Іюня 8, въ день Ѳеодора Стратилата; вторая Сентября 26, въ день Іоанна Богослова; пріѣэжаютъ на оныя купцы изъ разныхъ Россійскихъ городовъ съ шелковыми , бумажными, шерстяными и прочими товарами.",http://www.geonames.org/9116871,107,607
