,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,local_result,src,ru_prov,prov_modern_sp,prov_stem,ru_uezd,uezd_modern_sp,uezd_stem,page,lc_translit
2104,706,Турки,,74.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=116,"ТУРКИ , село Пензенскаго Намѣстничества въ уѣздѣ города Керенска. Здѣсь бываетвъ году ярмарка въ Іюлѣ мѣсяцѣ , на которую пріѣзжаютъ изъ ближнихъ городовъ съ разными мѣлочными товарами; торгуютъ также лошадьми , рогатымъ скотомъ и прочимъ.",Турки,not_found,Турки,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=52.3247&west=41.8373&east=46.7277&north=54.837&name=%D0%A2%D1%83%D1%80%D0%BA%D0%B8&username=jaguillette&featureClass=P,None,geonames,Пензенскаго Намѣстничества,Пензенского Наместничества,пензенск,Керенска,Керенска,керенск,117,Turki
2105,707,Тухи,,91.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=117,"ТУХИ , село Кіевскаго Намѣстничества въ Миргородскомъ уѣздѣ. Въ ономъ бываетъ въ году одинъ торговой съѣздъ, состоящій изъ уѣздныхъ жителей , торгующихъ разными мѣлочными товарами, тамъ родящимися и дѣлающимися , какъ-то хлѣбомъ, горячимъ виномъ , разнымъ скотомъ, овчинами , кожами и проч. Иногда пріѣзжаютъ и Великороссійскіе купцы съ краснымъ товаромъ.",Тухи,not_found,Тухи,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=49.08008&west=29.72503&east=34.35625&north=51.49413&name=%D0%A2%D1%83%D1%85%D0%B8&username=jaguillette&featureClass=P,None,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Миргородскомъ уѣздѣ,Миргородском уезде,миргородск,118,Tukhi
2111,711,Узель,,60.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=118,"УЗЕЛЬ, мѣстечко Полотскаго Намѣстничества въ уѣздѣ города Динабурга. Въ семъ мѣстѣ бываютъ въ году три ярмарки, на коихъ торгуютъ Рижскаго Дворца крестьяне разными мѣлочными товарами, виномъ и пивомъ.",Узель,not_found,Узель,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=51.483333&west=24.8&east=32.8&north=59.483333&name=%D0%A3%D0%B7%D0%B5%D0%BB%D1%8C&username=jaguillette&featureClass=P,None,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,Динабурга,Динабурга,динабург,119,Uzel'
2112,712,Уломъ,,110.0,not_found,not_found,ело,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=118,"УЛОМЪ , село Ярославскаго Намѣстничества въ Пошехонскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка въ Троицынъ день, и продолжается два дни.",Улом,not_found,Улом,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=53.616667&west=35.85&east=43.85&north=61.616667&name=%D0%A3%D0%BB%D0%BE%D0%BC&username=jaguillette&featureClass=P,None,geonames,Ярославскаго Намѣстничества,Ярославского Наместничества,ярославск,Пошехонскомъ уѣздѣ,Пошехонском уезде,пошехонск,119,"Ulom"""
2113,713,Ункосова,,133.0,not_found,not_found,деревня,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=118,"УНКОСОВА , деревня разныхъ Господъ Тамбовскаго Намѣстничества въ Шатскомъ уѣздѣ. Здѣсь бываетъ ярмарка на одинадцатой недѣлѣ по Пасхѣ въ пятницу , на которой торгуютъ пенькою , холстами , шерстью и прочимъ.",Ункосова,not_found,Ункосова,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=48.716667&west=37.433333&east=45.433333&north=56.716667&name=%D0%A3%D0%BD%D0%BA%D0%BE%D1%81%D0%BE%D0%B2%D0%B0&username=jaguillette&featureClass=P,None,geonames,Тамбовскаго Намѣстничества,Тамбовского Наместничества,тамбовск,Шатскомъ уѣздѣ,Шатском уезде,шатск,119,Unkosova
2119,717,Успенской,,3.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=118,"УСПЕНСКОЙ , погостъ Володимерскаго Намѣстничества близъ слободы Яропольца. Въсемъ селѣ бываетъ ярмарка въ праздникъ успенія Пресвятыя Богородицы , а еженедѣльные торги по понедѣльникамъ.",Успенской,not_found,Успенской,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=52.133333&west=36.416667&east=44.416667&north=60.133333&name=%D0%A3%D1%81%D0%BF%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&featureClass=P,None,geonames,Володимерскаго Намѣстничества,Володимерского Наместничества,владимерск,not_in_text,not_иn_text,нот_ин_теxт,119,Uspenskoi
2145,722,Устюжна Желѣзопольская,,18.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=119,"УСТЮЖНА ЖЕЛѢЗОПОЛЬСКАЯ , съ 1776 году городъ Новогородскаго Намѣстничества. Здѣсь бываетъ торгъ въ недѣлѣ одинъ разъ въ субботу, и привозятся болѣе въ зимнее время изъ уѣздовъ Устюжскаго, Новогородскаго, Бѣжецкаго, Ярославскаго , Бѣлоезерскаго уѣздными обывателями всякой усыпной и молотой хлѣбъ, ленъ, холстъ сукна, овчины , съѣстные припасы и прочія потребности.",Устюжна Железопольская,not_found,Устюжна Железопольская,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=57.1&west=28.65&east=39.89&north=61.31&name=%D0%A3%D1%81%D1%82%D1%8E%D0%B6%D0%BD%D0%B0+%D0%96%D0%B5%D0%BB%D0%B5%D0%B7%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&featureClass=P,None,geonames,Новогородскаго Намѣстничества,Новогородского Наместничества,новогородск,not_in_text,not_иn_text,нот_ин_теxт,120,Ustiuzhna Zhelezopol'skaia
2146,723,Утвымская,,135.0,not_found,not_found,волость,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=120,"УТВЫМСКАЯ, волость Вологодскаго Намѣстничества въ уѣздѣ города Яренска. Здѣсь бываетъ ярмарка Генваря съ 24 Февраля по 5 число, на которую пріѣзжаютъ купцы изъ разныхъ Россійскихъ городовъ съ лавочными товарами.",Утвымская,not_found,Утвымская,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=57.25&west=37.83&east=57.25&north=64.08&name=%D0%A3%D1%82%D0%B2%D1%8B%D0%BC%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&featureClass=P,None,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,Яренска,Яренска,яренск,121,Utvymskaia
2147,724,Утѣшевъ,,79.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=120,"УТѢШЕВЪ, село Калужскаго Намѣстничества въ Козельскомъ уѣздѣ. Здѣсь бываетъ еженедѣльной торгъ по Воскресеньямъ ; на тотъ торгъ пріѣзжаетъ купечество Калужской и Орловской Провинцій, изъ Болхова и Бѣлева и другихъ городовъ ; привозятъ товары москотильные , нѣсколько бумажныхъ , шелковыхъ и другихъ сортовъ матерій ; а по большей части и уѣздные крестьяне доставляютъ разные уѣздные товары, всякой хлѣбъ, пеньку, масло, медъ, воскъ, вощину, парусную уточную пряжу, холстъ льняной, посконной и прочія крестьянскія рукодѣлья и другіе мѣлочные товары.",Утешев,not_found,Утешев,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=53.2604&west=33.3881&east=37.3796&north=55.374&name=%D0%A3%D1%82%D0%B5%D1%88%D0%B5%D0%B2&username=jaguillette&featureClass=P,None,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,Козельскомъ уѣздѣ,Козельском уезде,козельск,121,"Uteshev"""
2148,725,Ухолово,Якимца,,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=120,"УХОЛОВО, ЯКИМЦА тожь, село Рижскаго Намѣстничества и уѣзду. Въ ономъ бываютъ въ году три ярмарки , на которыя купцы пріѣзжаютъ изъ ближнихъ городовъ съ шелковыми , бумажными , москотильными и прочими товарами не въ большемъ числѣ, но болѣе торгуютъ крестьяне холстомъ, колесами , деревянною посудою и прочимъ.",Ухолово,not_found,Ухолово,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=52.9475&west=20.106944&east=28.106944&north=60.9475&name=%D0%A3%D1%85%D0%BE%D0%BB%D0%BE%D0%B2%D0%BE&username=jaguillette&featureClass=P,None,geonames,Рижскаго Намѣстничества,Рижского Наместничества,рижск,Рижскаго уѣздѣ,Рижского уезде,рижск,121,Ukholovo
2151,728,Флорищева,,59.0,not_found,not_found,пустыня,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=121,"ФЛОРИЩЕВА, пустыня Володимерскаго Намѣстничества въ Гороховецком уѣздѣ. Здѣсь бываетъ ярмарка прежде праздника Успенія Пресвятыя Богородицы дней за пять, на которую привозятъ холстъ и прочіе мѣлочные Россійскіе товары, также и шелковые.",Флорищева,not_found,Флорищева,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=52.133333&west=36.416667&east=44.416667&north=60.133333&name=%D0%A4%D0%BB%D0%BE%D1%80%D0%B8%D1%89%D0%B5%D0%B2%D0%B0&username=jaguillette&featureClass=P,None,geonames,Володимерскаго Намѣстничества,Володимерского Наместничества,владимерск,Гороховецком уѣздѣ,Гороховецком уезде,гороховецк,122,Florishcheva
2152,729,Флорово,,288.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=121,"ФЛОРОВО , село того же Намѣстничества и уѣзду. Въ семъ селѣ бываютъ торговые съѣзды Іюня 23 и Августа 18 числа.",Флорово,not_found,Флорово,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=52.133333&west=36.416667&east=44.416667&north=60.133333&name=%D0%A4%D0%BB%D0%BE%D1%80%D0%BE%D0%B2%D0%BE&username=jaguillette&featureClass=P,None,geonames,Володимерскаго Намѣстничества,Володимерского Наместничества,владимерск,Володимерскаго уѣздѣ,Володимерского уезде,володимерск,122,Florovo
2153,730,Фридрихсгамъ,,6.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=121,"ФРИДРИХСГАМЪ, съ 1784 году городъ Выборгскаго Намѣстничества. Въ ономъ каждое лѣто бываетъ ярмарка, какъ въ приморскомъ городѣ; отпускаютъ за море доски, смолу и нѣсколько желѣза, а сами получаютъ оттуда соль , табакъ, вина и прочее, сверхъ же сего бываетъ въ году и еще одна ярмарка 24 Августа.",Фридрихсгам,not_found,Фридрихсгам,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=56.709167&west=24.744167&east=32.744167000000004&north=64.70916700000001&name=%D0%A4%D1%80%D0%B8%D0%B4%D1%80%D0%B8%D1%85%D1%81%D0%B3%D0%B0%D0%BC&username=jaguillette&featureClass=P,None,geonames,Выборгскаго Намѣстничества,Выборгского Наместничества,выборг,not_in_text,not_иn_text,нот_ин_теxт,122,"Fridrikhsgam"""
2158,733,Хатомль,,128.0,not_found,not_found,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=121,"ХАТОМЛЬ, слобода въ уѣздѣ города Харькова. Здѣсь бываютъ ярмарки: Февраля а, Марта 25 , Маія 9, Іюня 14, Іюля 27, Сентября 1, Октября 26 , Декабря 6; торгуютъ купцы мѣлочными товарами, виномъ, пивомъ, медомъ и прочимъ.",Хатомль,not_found,Хатомль,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=38.6&west=24.8&east=180&north=78.0&name=%D0%A5%D0%B0%D1%82%D0%BE%D0%BC%D0%BB%D1%8C&username=jaguillette&featureClass=P,None,geonames,not_in_text,not_иn_text,нот_ин_теxт,Харькова,Харькова,харьков,122,Khatoml'
2159,734,Хаяча,,113.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=122,"ХАЯЧА , мѣстечко Могилевскаго Намѣстничества въ уѣздѣ города Рогачева. Въ мѣстечкѣ бываетъ въ году двѣ ярмарки.",Хаяча,not_found,Хаяча,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=51.9042&west=29.5408&east=32.863&north=55.194&name=%D0%A5%D0%B0%D1%8F%D1%87%D0%B0&username=jaguillette&featureClass=P,None,geonames,Могилевскаго Намѣстничества,Могилевского Наместничества,могилевск,Рогачева,Рогачева,рогачев,123,Khaiacha
2163,738,Холмъ У Спаса,,45.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=122,"ХОЛМЪ У СПАСА, село Тверскаго Намѣстничества въ Бѣжецкомъ уѣздѣ. Здѣсь бываетъ еженедѣльной торгъ по вторникамъ, на которой уѣздные обыватели привозятъ всякой хлѣбъ и прочіе сырейные и съѣстные товары.",Холм У Спаса,not_found,Холм У Спаса,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=52.857828&west=31.921928&east=39.921928&north=60.857828&name=%D0%A5%D0%BE%D0%BB%D0%BC+%D0%A3+%D0%A1%D0%BF%D0%B0%D1%81%D0%B0&username=jaguillette&featureClass=P,None,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Бѣжецкомъ уѣздѣ,Бежецком уезде,бежецк,123,"Kholm"" U Spasa"
2164,739,Хомутцы,,91.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=122,"ХОМУТЦЫ, мѣстечко Кіевскаго Намѣстничества въ Миргородскомъ уѣздѣ. Въ ономъ бываютъ еженедѣльные по Воскресяньямъ торжки , на которыхъ торгуютъ пріѣзжіе изъ уѣзду жители разными мѣлочными товарами, тамъ родящимися и дѣлающимися, какъ-то хлѣбомъ, горячимъ виномъ, разнымъ скотомъ , овчинами , кожами и проч. Иногда пріѣзжаютъ и Великороссійскіе купцы съ краснымъ товаромъ.",Хомутцы,not_found,Хомутцы,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=49.08008&west=29.72503&east=34.35625&north=51.49413&name=%D0%A5%D0%BE%D0%BC%D1%83%D1%82%D1%86%D1%8B&username=jaguillette&featureClass=P,None,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Миргородскомъ уѣздѣ,Миргородском уезде,миргородск,123,Khomuttsy
2165,740,Хоперскъ,,29.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=122,"ХОПЕРСКЪ, съ 1780 году городъ Саратовскаго Намѣстничества. Въ ономъ еженедѣльной бываетъ торгъ.",Хоперск,not_found,Хоперск,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=48.45&west=40.3&east=51.36&north=53.18&name=%D0%A5%D0%BE%D0%BF%D0%B5%D1%80%D1%81%D0%BA&username=jaguillette&featureClass=P,None,geonames,Саратовскаго Намѣстничества,Саратовского Наместничества,саратовск,not_in_text,not_иn_text,нот_ин_теxт,123,"Khopersk"""
2171,743,Хотьмышскъ,,37.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=123,"ХОТЬМЫШСКЪ, съ 1780 году городъ того же Намѣстничества. Въ немъ бываютъ въ году три ярмарки.",Хотьмышск,not_found,Хотьмышск,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=48.4869&west=33.5563&east=38.2875&north=51.5689&name=%D0%A5%D0%BE%D1%82%D1%8C%D0%BC%D1%8B%D1%88%D1%81%D0%BA&username=jaguillette&featureClass=P,None,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,not_in_text,not_иn_text,нот_ин_теxт,124,"Khot'myshsk"""
2172,743,Хотьмышскъ,,37.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=123,"ХОТЬМЫШСКЪ, съ 1780 году городъ того же Намѣстничества. Въ немъ бываютъ въ году три ярмарки.",Хотьмышск,not_found,Хотьмыш,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=48.4869&west=33.5563&east=38.2875&north=51.5689&name=%D0%A5%D0%BE%D1%82%D1%8C%D0%BC%D1%8B%D1%88&username=jaguillette&featureClass=P,None,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,not_in_text,not_иn_text,нот_ин_теxт,124,"Khot'myshsk"""
2173,744,Хрущово,,62.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=123,"ХРУЩОВО, село Рязанскаго Намѣстничества въ уѣздѣ города Донкова. Здѣсь бываютъ въ году двѣ ярмарки: первая Маія 9, вторая Августа 16 дня; пріѣзжаютъ на оныя купцы съ разными мѣлочными товарами , также и крестьянство.",Хрущово,not_found,Хрущово,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=53.0517&west=38.154&east=41.6952&north=55.9254&name=%D0%A5%D1%80%D1%83%D1%89%D0%BE%D0%B2%D0%BE&username=jaguillette&featureClass=P,None,geonames,Рязанскаго Намѣстничества,Рязанского Наместничества,рязанск,Донкова,Донкова,донков,124,Khrushchovo
2174,745,Царевъ Борисовъ,,69.0,not_found,not_found,городокъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=123,"ЦАРЕВЪ БОРИСОВЪ, городокъ Харьковскаго Намѣстничества въ уѣздѣ города Изюма. Въ ономъ бываетъ въ году четыре ярмарки : первая на всеѣдной недѣлѣ, вторая въ недѣлю Мѵроносицъ , третія послѣ Святой недѣли въ девятую пятницу, четвертая Ноября 8, въ день Архистратига Михаила; купцы пріѣзжаютъ на оныя изъ разныхъ Россійскихъ городовъ съ шелковыми , бумажными , гарусными и прочими товарами.",Царев Борисов,not_found,Царев Борисов,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=48.4869&west=33.5563&east=38.2875&north=51.5689&name=%D0%A6%D0%B0%D1%80%D0%B5%D0%B2+%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2&username=jaguillette&featureClass=P,None,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,Изюма,Изюма,изюм,124,"Tsarev"" Borisov"""
2175,746,Цариченка,,108.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=123,"ЦАРИЧЕНКА , мѣстечко Екатеринославскаго Намѣстничества въ Полтавскомъ уѣздѣ. ВЪ ономъ бываютъ въ году три ярмарки.",Цариченка,not_found,Цариченка,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=46.07&west=29.6&east=39.14&north=49.99&name=%D0%A6%D0%B0%D1%80%D0%B8%D1%87%D0%B5%D0%BD%D0%BA%D0%B0&username=jaguillette&featureClass=P,None,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,Полтавскомъ уѣздѣ,Полтавском уезде,полтавск,124,Tsarichenka
2176,747,Цевля,,278.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=123,"ЦЕВЛЯ, село Г. Сумарокова въ уѣздѣ города Опочекъ. Здѣсь бываетъ одна въ году ярмарка.",Цевля,not_found,Цевля,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=38.6&west=24.8&east=180&north=78.0&name=%D0%A6%D0%B5%D0%B2%D0%BB%D1%8F&username=jaguillette&featureClass=P,None,geonames,not_in_text,not_иn_text,нот_ин_теxт,Опочекъ,Опочек,опочек,124,Tsevlia
2177,748,Цурухатаевской,,290.0,not_found,not_found,фор,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=123,"ЦУРУХАТАЕВСКОЙ , форпостъ Иркутскаго Намѣстничества въ Нерчинскомъ уѣздѣ. Здѣсь бываетъ ярмарка въ Іюнѣ и Іюлѣ мѣсяцахъ ; торгъ происходитъ у Россійскаго и Сибирскаго купечества съ приѣзжающими Китайцами промѣ-номъ Россійскихъ, а вымѣномъ разныхъ Китайскихъ товаровъ.",Цурухатаевской,not_found,Цурухатаевской,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=46.5&west=91.4&east=180&north=90&name=%D0%A6%D1%83%D1%80%D1%83%D1%85%D0%B0%D1%82%D0%B0%D0%B5%D0%B2%D1%81%D0%BA%D0%BE%D0%B9&username=jaguillette&featureClass=P,None,geonames,Иркутскаго Намѣстничества,Иркутского Наместничества,иркутск,Нерчинскомъ уѣздѣ,Нерчинском уезде,нерчинск,124,Tsurukhataevskoi
2178,749,Цыбулевъ,,8.0,not_found,not_found,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=124,"ЦЫБУЛЕВЪ , слобода Екатеринославскаго Намѣстничества въ Елисаветградской Провинціи. Въ оной бываетъ въ году три ярмарки.",Цыбулев,not_found,Цыбулев,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=46.07&west=29.6&east=39.14&north=49.99&name=%D0%A6%D1%8B%D0%B1%D1%83%D0%BB%D0%B5%D0%B2&username=jaguillette&featureClass=P,None,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,not_in_text,not_иn_text,нот_ин_теxт,125,"Tsybulev"""
2181,751,Часовня Апостола Ѳомы,,104.0,not_found,not_found,чацовня,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=124,"ЧАСОВНЯ АПОСТОЛА ѲОМЫ, принадлежащая къ Дворцовымъ волостямъ Псковскаго Намѣстничества въ уѣздѣ города Острова. При оной бываетъ ярмарка въ Апрѣлѣ мѣсяцѣ ; купцы пріѣзжаютъ изъ близъ лежащихъ городовъ съ недорогими товарами.",Часовня Апостола Фомы,not_found,Часовня Апостола Фомы,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=55.1937102573&west=24.1218047142&east=32.1900482178&north=59.0651312501&name=%D0%A7%D0%B0%D1%81%D0%BE%D0%B2%D0%BD%D1%8F+%D0%90%D0%BF%D0%BE%D1%81%D1%82%D0%BE%D0%BB%D0%B0+%D0%A4%D0%BE%D0%BC%D1%8B&username=jaguillette&featureClass=P,None,geonames,Псковскаго Намѣстничества,Псковского Наместничества,псковск,Острова,Острова,остров,125,Chasovnia Apostola Ѳomy
2182,752,Часовня Св. Духа,,112.0,not_found,not_found,чацовня,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=124,"ЧАСОВНЯ СВ. ДУХА , того же Намѣстничества и уѣзду. При оной бываетъ ярмарка въ Іюнѣ мѣсяцѣ. Купцы пріѣзжаютъ изъ Пскова съ разными мѣлочными товарами.",Часовня Св Духа,not_found,Часовня Св Духа,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=55.1937102573&west=24.1218047142&east=32.1900482178&north=59.0651312501&name=%D0%A7%D0%B0%D1%81%D0%BE%D0%B2%D0%BD%D1%8F+%D0%A1%D0%B2+%D0%94%D1%83%D1%85%D0%B0&username=jaguillette&featureClass=P,None,geonames,Псковскаго Намѣстничества,Псковского Наместничества,псковск,Псковскаго уѣздѣ,Псковского уезде,псковск,125,Chasovnia Sv. Dukha
2183,753,Чаусьі,,16.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=124,"ЧАУСЬІ, съ 1778 году городъ Могилевскаго Намѣстничества Здѣсь бываетъ одна годовая ярмарка.",Чаусьи,not_found,Чаусьи,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=51.9042&west=29.5408&east=32.863&north=55.194&name=%D0%A7%D0%B0%D1%83%D1%81%D1%8C%D0%B8&username=jaguillette&featureClass=P,None,geonames,Могилевскаго Намѣстничества,Могилевского Наместничества,могилевск,not_in_text,not_иn_text,нот_ин_теxт,125,Chaus'і
2186,755,Ченбаръ,,22.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=124,"ЧЕНБАРЪ, съ 1780 году городъ Пензенскаго Намѣстничества. Въ ономъ бываетъ въ году ярмарка въ десятую пят-ницу по Пасхѣ; купцы пріѣзжаютъ изъ близъ лежащихъ городовъ съ недорогими товарами.",Ченбар,not_found,Ченбар,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=52.3247&west=41.8373&east=46.7277&north=54.837&name=%D0%A7%D0%B5%D0%BD%D0%B1%D0%B0%D1%80&username=jaguillette&featureClass=P,None,geonames,Пензенскаго Намѣстничества,Пензенского Наместничества,пензенск,not_in_text,not_иn_text,нот_ин_теxт,125,"Chenbar"""
2187,756,Чердьінь,,23.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=125,"ЧЕРДЬІНЬ, съ 1781 году городъ Пермскаго Намѣстничества. Въ семъ городѣ бываетъ въ году одна ярмарка.",Чердьинь,not_found,Чердьинь,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=55.22&west=50.56&east=65.27&north=61.8&name=%D0%A7%D0%B5%D1%80%D0%B4%D1%8C%D0%B8%D0%BD%D1%8C&username=jaguillette&featureClass=P,None,geonames,Пермскаго Намѣстничества,Пермского Наместничества,пермск,not_in_text,not_иn_text,нот_ин_теxт,126,Cherd'іn'
2188,757,Черенчицкой,,291.0,not_found,not_found,погостъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=125,"ЧЕРЕНЧИЦКОЙ, погостъ въ уѣздѣ города Старой Рузы. Здѣсь бываетъ одна годовая ярмарка въ день Ильинской пятницы, и купцы пріѣзжаютъ изъ Старой Рузы съ мѣлочными товарами.",Черенчицкой,not_found,Черенчицкой,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=38.6&west=24.8&east=180&north=78.0&name=%D0%A7%D0%B5%D1%80%D0%B5%D0%BD%D1%87%D0%B8%D1%86%D0%BA%D0%BE%D0%B9&username=jaguillette&featureClass=P,None,geonames,not_in_text,not_иn_text,нот_ин_теxт,Старой,Старой,стар,126,Cherenchitskoi
2191,760,Черлянково,,56.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=125,"ЧЕРЛЯНКОВО, село Московской Губерніи въ Волоколамскомъ уѣздѣ. Здѣсь бываетъ одна въ году ярмарка Маія 9 дня, на которой торгуютъ одинъ день разными крестьянскими товарами.",Черлянково,not_found,Черлянково,not_found,not_found,not_found,not_found,http://api.geonames.org/search?type=json&south=54.2132&west=34.3446&east=40.3419&north=56.981&name=%D0%A7%D0%B5%D1%80%D0%BB%D1%8F%D0%BD%D0%BA%D0%BE%D0%B2%D0%BE&username=jaguillette&featureClass=P,None,geonames,Московской Губерніи,Московской Губернии,московск,Волоколамскомъ уѣздѣ,Волоколамском уезде,волоколамск,126,Cherliankovo
