,lat_x,hgr_id,name,alt_name,partof_id,lng,lat_y,_type,source_url,text,name_modern_sp,lc_translit,pres_loc,country,country_code,result_placename,searched_placename,admin1,country_name,src_id,url,src,ru_prov,prov_modern_sp,prov_stem,ru_uezd,page
972,1,293,Кистеръ,,123.0,33.10627,52.40773,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=54,"КИСТЕРЪ , село Новогородскаго - Сѣверскаго Намѣстничества въ Стародубовскомъ уѣздѣ. Въ ономъ бываютъ каждонедѣльные торжки, на которые съѣзжаются окольные жители , и торгуютъ мѣлочными товарами.",Кистер,"Kister""","Kistyor, Bryansk Oblast",Russia,RU,Kistër,Кистер,Brjansk,Russia,548076,http://api.geonames.org/search?name=%D0%9A%D0%B8%D1%81%D1%82%D0%B5%D1%80&username=jaguillette&featureClass=P&type=json&south=47.983333&west=29.266666999999998&north=55.983333&east=37.266667,geonames,Новогородскаго - Сѣверскаго Намѣстничества,Новогородского - Северского Наместничества,новогородского - северск,Стародубовскомъ уѣздѣ,55
988,1,304,Ковровъ,,3.0,41.31917,56.35722,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОВРОВЪ, городъ Владимерскаго Намѣстничества. Здѣсь бываетъ годовая ярмарка 25 Декабря. Пріѣзжаютъ на оную купцы изъ разныхъ городовъ съ мѣлочными товарами.",Ковров,"Kovrov""","Kovrov, Vladimir Oblast",Russia,RU,Kovrov,Ковров,Vladimir,Russia,543460,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B2%D1%80%D0%BE%D0%B2&username=jaguillette&featureClass=P&type=json&south=52.133333&west=36.416667&north=60.133333&east=44.416667,geonames,Владимерскаго Намѣстничества,Владимерского Наместничества,владимерск,not_in_text,56
1003,1,308,Козелецъ,,13.0,31.1214,50.91334,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОЗЕЛЕЦЪ, городъ Кіевскаго Намѣстничества. Въ ономъ бываетъ въ году сверхъ ежененѣльныхъ съѣздовъ пять ярмарокъ , на которыя съѣзжается купечество изъ ближнихъ Малороссійскихъ городовъ съ лавочными мѣлочными товарамиизъ Нѣжина и мѣстечка Барышевки ; привозятъ сукна , такожь торгуютъ горячимъ виномъ , дегтемъ, рыбою, солью, разнымъ хлѣбомъ и скотомъ ; а на недѣльные съѣзды пріѣзжаетъ крестьянство съ хлѣбомъ и прочими. крестьянскими товарами.",Козелец,"Kozelets""","Kozelets', Chernihivs'ka oblast",Ukraine,UA,Kozelets,Козелец,Chernihiv,Ukraine,704573,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%B5%D0%BB%D0%B5%D1%86&username=jaguillette&featureClass=P&type=json&south=49.08008&west=29.72503&north=51.49413&east=34.35625,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,not_in_text,56
1004,1,309,Козельскъ,,12.0,35.77159,54.03746,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЕЛЬСКЪ, городъ Калужскаго Намѣстничества. Въоиомъ бываетъ ярмарка въ десятую пятницу по Пасхѣ. Сюда пріѣзжаютъ иногородные купцы съ разными товарами, шелковыми и бумажными, также крестьяне продаютъ свои продукты , пеньну, смольчугъ и поташъ , масло , парусную пряжу; а прочіе торги бываютъ еженедѣльно въ понедѣльникъ.",Козельск,"Kozel'sk""","Kozelsk, Kaluga Oblast",Russia,RU,Kozel'sk,Козельск,Kaluga,Russia,543348,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%B5%D0%BB%D1%8C%D1%81%D0%BA&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,57
1022,1,314,Коломна,,1.0,38.77833,55.07944,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЛОМНА, городъ Московской Губерніи. Въ немъ еженедѣльно по понедѣльникамъ и четвергамъ для торгу собирается изъ здѣшняго и другихъ уѣздовъ крестьянство съ хлѣбомъ, щепетильнымъ товаромъ, глиняною и деревянною посудою и разными издѣльями.",Коломна,Kolomna,"Kolomna, Moscow Oblast",Russia,RU,Kolomna,Коломна,Moskovskaya,Russia,546230,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%BB%D0%BE%D0%BC%D0%BD%D0%B0&username=jaguillette&featureClass=P&type=json&south=54.2132&west=34.3446&north=56.981&east=40.3419,geonames,Московской Губерніи,Московской Губернии,московск,not_in_text,57
1044,1,326,Коротоякъ,,5.0,39.17677,50.98665,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=58,"КОРОТОЯКЪ, городъ Воронежскаго Намѣстничества. Въ семъ городѣ бываетъ въ году одна ярмарка Іюля 8 числа, въ день Казанскія Богородицы; привозятъ на оную малое чи-сло шелковыхъ и бумажныхъ товаровъ, а болѣе крестьянское издѣлье.",Коротояк,"Korotoiak""","Korotoyak, Voronezh Oblast",Russia,RU,Korotoyak,Коротояк,Voronezj,Russia,544576,http://api.geonames.org/search?name=%D0%9A%D0%BE%D1%80%D0%BE%D1%82%D0%BE%D1%8F%D0%BA&username=jaguillette&featureClass=P&type=json&south=48.1597&west=37.234&north=52.7866&east=43.0242,geonames,Воронежскаго Намѣстничества,Воронежского Наместничества,воронежск,not_in_text,59
1045,1,327,Корсунь,,30.0,46.62978,54.1829,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=59,"КОРСУНЬ, городъ Синбирскаго Намѣстничества. Здѣсь бываетъ годовая ярмарка, называемая Троицкая; начинается со вторника послѣдней недѣли мясоѣда, и продолжается до понедѣльника первой недѣли Петрова поста. Пріѣзжаютъ на оную изъ разныхъ Росссійскихъ городовъ купцы и Армяне, торгуютъ привозными разными шелковыми, бумажными и прочими товарами , и пригоняютъ разныхъ чиновъ люди и крестьяне знатное число лошадей Калмыцкихъ и Рускихъ, и отъ издѣлья деревенскаго крестьянскаго тамошнихъ Корсунскихъ и прочихъ обывателей.",Корсунь,Korsun',"Karsunsky District, Ulyanovsk Oblast",Russia,RU,Sukhoy Karsun',Корсунь,Ulyanovsk,Russia,486487,http://api.geonames.org/search?name=%D0%9A%D0%BE%D1%80%D1%81%D1%83%D0%BD%D1%8C&username=jaguillette&featureClass=P&type=json&south=50.316667&west=44.366667&north=58.316667&east=52.366667,geonames,Синбирскаго Намѣстничества,Синбирского Наместничества,синбирск,not_in_text,60
1046,1,328,Кострома,,14.0,40.92686,57.76647,главный городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=59,"КОСТРОМА , главный городъ Намѣстничества сего имени. Здѣсь бываютъ повсягодно въ девятую и въ десятую недѣли по Пасхѣ ярмарки, и въ каждой недѣлѣ торговыхъ два дни, въ середу и пятокъ; пріѣзжаетъ на оныя по боль-шей части крестьянство ; привозятъ изъ окрестныхъ мѣстъ холстъ , пряжу , хлѣбъ и прочіе крестьянскіе товары.",Кострома,Kostroma,"Kostroma, Kostroma Oblast",Russia,RU,Kostroma,Кострома,Kostroma,Russia,543878,http://api.geonames.org/search?name=%D0%9A%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%BC%D0%B0&username=jaguillette&featureClass=P&type=json&south=53.766667&west=36.933333&north=61.766667&east=44.933333,geonames,Кострома Намѣстничества,Кострома Наместничества,кострома,not_in_text,60
1049,1,330,Котельва,,43.0,34.75862,50.06864,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=59,"КОТЕЛЬВА , слобода Харьковскаго Намѣстничества въ уѣздѣ города Ахтырки. Здѣсь бываютъ четыре ярмарки : первая Генваря 1, вторая Марша 25, третія о Тройцынѣ днѣ, четвертая Сентября 8. Купцы пріѣзжаютъ изъ разныхъ Россійскихъ городовъ , привозятъ парчи, шелковые товары, позументы , сѣтки , серебро въ посудѣ и прочее; торгуютъ также скотомъ и лошадьми.",Котельва,Kotel'va,"Kotel'va, Poltavs'ka oblast",Ukraine,UA,Kotel'va,Котельва,Poltava,Ukraine,704705,http://api.geonames.org/search?name=%D0%9A%D0%BE%D1%82%D0%B5%D0%BB%D1%8C%D0%B2%D0%B0&username=jaguillette&featureClass=P&type=json&south=48.4869&west=33.5563&north=51.5689&east=38.2875,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,Ахтырки,60
1050,1,331,Котельничь,,7.0,48.348,58.3089,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=59,"КОТЕЛЬНИЧЬ, городъ Вятскаго Намѣстничества. Въ семъ городѣ бываетъ одна въ году ярмарка.",Котельничь,Kotel'nich',"Kotelnich, Kirov Oblast",Russia,RU,Kotel'nich,Котельничь,Kirov,Russia,543737,http://api.geonames.org/search?name=%D0%9A%D0%BE%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B8%D1%87%D1%8C&username=jaguillette&featureClass=P&type=json&south=54.6&west=45.65&north=62.6&east=53.65,geonames,Вятскаго Намѣстничества,Вятского Наместничества,вятск,not_in_text,60
1051,1,332,Кочелаево,,95.0,44.04707,54.01948,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=59,"КОЧЕЛАЕВО , село Пензенскаго Намѣстничества въ Наровчатовскомъ уѣздѣ. Здѣсь бываетъ въ году одна ярмарка въ Іюнѣ мѣсяцѣ въ десятую пятницу въ разныхъ числахъ , но по большей части на оной бываютъ крестьяне.",Кочелаево,Kochelaevo,"Kovylkinsky District, Mordovia",Russia,RU,Kochelayevo,Кочелаево,Mordoviya,Russia,546926,http://api.geonames.org/search?name=%D0%9A%D0%BE%D1%87%D0%B5%D0%BB%D0%B0%D0%B5%D0%B2%D0%BE&username=jaguillette&featureClass=P&type=json&south=52.3247&west=41.8373&north=54.837&east=46.7277,geonames,Пензенскаго Намѣстничества,Пензенского Наместничества,пензенск,Наровчатовскомъ уѣздѣ,60
1053,1,334,Крапивна,Кропивна,35.0,37.15744,53.94234,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=60,"КРАПИВНА , или КРОПИВНА , городъ того же Намѣстничества. Въ самомъ городѣ бываютъ двѣ годовыя ярмарки: первая въ день Сошествія Святаго Духа, вторая Іюля 1 дня; а въ уѣздѣ онаго одна; обыкновенныхъ торговъ въ городѣ въ каждой недѣлѣ по два.",Крапивна,Krapivna,"Krapivna, Tula Oblast",Russia,RU,Krapivna,Крапивна,Tula,Russia,542942,http://api.geonames.org/search?name=%D0%9A%D1%80%D0%B0%D0%BF%D0%B8%D0%B2%D0%BD%D0%B0&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,not_in_text,61
1054,1,335,Крапивна,Кропивна,105.0,32.16478,49.63637,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=60,"КРАПИВНА, или КРОПИВНА , мѣстечко Кіевскаго Намѣстничества въ Переяславскомъ уѣздѣ. Здѣсь бываетъ въ году двѣ ярмарки: первая въ день Пророка Иліи , вторая въ день Покрова Богородицы, кромѣ обыкновенныхъ торговъ. Купцы пріѣзжаютъ на оныя изъ близъ лежащихъ городовъ съ красными крамными и прочими товарами , съ стеклянною и деревянною посудою , съ мѣлкою изъ Донскихъ станицъ рыбою; жители продаютъ рогатой скотъ, дашадей, хлѣбъ, смолу, горячее вино и прочее; привозятъ также сюда для продажи жителямъ Крымскую соль.",Крапивна,Krapivna,"Kropyvna, Cherkas'ka oblast",Ukraine,UA,Krapivna,Крапивна,Cherkasy,Ukraine,704503,http://api.geonames.org/search?name=%D0%9A%D1%80%D0%B0%D0%BF%D0%B8%D0%B2%D0%BD%D0%B0&username=jaguillette&featureClass=P&type=json&south=49.08008&west=29.72503&north=51.49413&east=34.35625,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Переяславскомъ уѣздѣ,61
1055,1,336,Красноборскъ,,4.0,45.93396,61.55978,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=60,"КРАСНОБОРСКЪ , городъ Вологодскаго Намѣстничества. ВЪ семъ городѣ бываетъ небольшая ярмарка ; пріѣзжая пъ купцы изъ разныхъ Россійскихъ городовъ съ мълочными товарами.",Красноборск,"Krasnoborsk""","Krasnoborsk, Arkhangelsk Oblast",Russia,RU,Krasnoborsk,Красноборск,Arkhangelskaya,Russia,542423,http://api.geonames.org/search?name=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B1%D0%BE%D1%80%D1%81%D0%BA&username=jaguillette&featureClass=P&type=json&south=57.25&west=37.83&north=64.08&east=57.25,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,not_in_text,61
1197,1,342,Краснокутскъ,,37.0,35.16275,50.06602,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=61,"КРАСНОКУТСКЪ, городъ Харьковскаго Намѣстничества. Здѣсь бываетъ въ году четыре ярмарки: первая въ постъ о Крестопоклонной недѣлѣ , вторая Апрѣля 23, третія Іюня 29, четвертая Ноября 21; пріѣзжаютъ на оныя купцы изъ разныхъ Россійскихъ городовъ; привозятъ шелковые и прочіе товары , позументы, серебро въ посудѣ и прочее; торгуютъ тутъ же скотомъ и лошадьми.",Краснокутск,"Krasnokutsk""","Krasnokuts'k, Kharkiv Oblast",Ukraine,UA,Krasnokutsk,Краснокутск,Kharkiv,Ukraine,704376,http://api.geonames.org/search?name=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%BA%D1%83%D1%82%D1%81%D0%BA&username=jaguillette&featureClass=P&type=json&south=48.4869&west=33.5563&north=51.5689&east=38.2875,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,not_in_text,62
1206,1,344,Краснополье,,92.0,35.25965,50.77458,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=61,"КРАСНОПОЛЬЕ , слобода Харьковскаго Намѣстничества въ уѣздѣ города Мирополья. Здѣсь бываютъ ярмарки , первая Маія 9, вторая Августа 6, третія Ноября 8 ; пріѣзжаютъ на оныя купцы изъ близъ лежащихъ городовъ съ мѣлочными товарами , а покупаютъ скотъ, лошадей и прочее.",Краснополье,Krasnopol'e,"Krasnopillya, Sums'ka oblast",Ukraine,UA,Krasnopillya,Краснополье,Sumy,Ukraine,704343,http://api.geonames.org/search?name=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%BF%D0%BE%D0%BB%D1%8C%D0%B5&username=jaguillette&featureClass=P&type=json&south=48.4869&west=33.5563&north=51.5689&east=38.2875,geonames,Харьковскаго Намѣстничества,Харьковского Наместничества,харьковск,Мирополья,62
1207,1,345,Краснослободскъ,,22.0,43.78963,54.4253,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=61,"КРАСНОСЛОБОДСКЪ , городъ Пензенскаго Намѣстничества. Въ ономъ бываетъ одна въ году ярмарка на осьмой недѣлѣ по Пасхѣ въ пятокъ. Купцы пріѣзжаютъ изъ ближнихъ городовъ съ шелковыми, бумажными , москотильными и прочими разными въ небольшемъ числѣ товарами ; большеюжь частію пріѣзжаютъ крестьяне съ своими припасами.",Краснослободск,"Krasnoslobodsk""","Krasnoslobodsk, Mordovia",Russia,RU,Krasnoslobodsk,Краснослободск,Mordoviya,Russia,542212,http://api.geonames.org/search?name=%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D0%BB%D0%BE%D0%B1%D0%BE%D0%B4%D1%81%D0%BA&username=jaguillette&featureClass=P&type=json&south=52.3247&west=41.8373&north=54.837&east=46.7277,geonames,Пензенскаго Намѣстничества,Пензенского Наместничества,пензенск,not_in_text,62
1223,1,354,Кромы,,21.0,35.76665,52.68762,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=62,"КРОМЫ, городъ Орловскаго Намѣстничества. Здѣсь бываютъ въ году двѣ ярмарки, послѣ Святыя Пасхи на десятой и одинадцатой недѣлѣ, и торговля состоитъ привозимыми ивъ городовъ купечествомъ разными шелковыми и другими мѣлкими товарами ; годевые и уѣздные жители торгу ютъ своими собственными тутошняго мѣста произрастѣнія ми и произведенными рукодѣ ліемъ вещьми, малымъ числомъ пенькою и холстомъ.",Кромы,Kromy,"Kromy, Oryol Oblast",Russia,RU,Kromy,Кромы,Orjol,Russia,540776,http://api.geonames.org/search?name=%D0%9A%D1%80%D0%BE%D0%BC%D1%8B&username=jaguillette&featureClass=P&type=json&south=48.966667&west=32.066667&north=56.966667&east=40.066667,geonames,Орловскаго Намѣстничества,Орловского Наместничества,орловск,not_in_text,63
1224,1,355,Крыловъ,,8.0,33.24106,49.04894,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=62,"КРЫЛОВЪ, слобода Екатеринославскаго НамѣстничестваВъ оной бываетъ въ году девять ярмарокъ.",Крылов,"Krylov""","Svitlovods'k, Kirovohrads'ka oblast",Ukraine,UA,Svitlovods'k,Крылов,Kirovohrad,Ukraine,692087,http://api.geonames.org/search?name=%D0%9A%D1%80%D1%8B%D0%BB%D0%BE%D0%B2&username=jaguillette&featureClass=P&type=json&south=46.07&west=29.6&north=49.99&east=39.14,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,not_in_text,63
1227,1,358,Кубенское,,55.0,39.66913,59.43387,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=63,"КУБЕНСКОЕ, село Вологодскаго Намѣстничества и уѣзду. Здѣсь бываетъ торгъ еженедѣль ной по че цвергамъ.",Кубенское,Kubenskoe,"Kubenskoye, Vologda Oblast",Russia,RU,Kubenskoye,Кубенское,Vologda,Russia,540035,http://api.geonames.org/search?name=%D0%9A%D1%83%D0%B1%D0%B5%D0%BD%D1%81%D0%BA%D0%BE%D0%B5&username=jaguillette&featureClass=P&type=json&south=57.25&west=37.83&north=64.08&east=57.25,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,Вологодскаго уѣздѣ,64
1229,1,360,Кузнецкъ,,29.0,46.60037,53.11675,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=63,"КУЗНЕЦКЪ, городъ Саратовскаго Намѣстничества. Здѣсь сверхъ еженедѣльнаго торгу бываетъ ярмарочной съѣздъ въ десятую пятницу по Пасхѣ.",Кузнецк,"Kuznetsk""","Kuznetsk, Penza Oblast",Russia,RU,Kuznetsk,Кузнецк,Penza,Russia,537737,http://api.geonames.org/search?name=%D0%9A%D1%83%D0%B7%D0%BD%D0%B5%D1%86%D0%BA&username=jaguillette&featureClass=P&type=json&south=48.45&west=40.3&north=53.18&east=51.36,geonames,Саратовскаго Намѣстничества,Саратовского Наместничества,саратовск,not_in_text,64
1235,1,364,Куреньки,,88.0,32.74462,50.21186,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=63,"КУРЕНЬКИ, мѣстечко Кіевскаго Намѣстничества въ Лубенскомъ уѣздѣ. Здѣсь быва-етъ въ годъ три ярмарки: первая Февраля 2, другая Іюня 29, третія Октября 26 чиселъ.",Куреньки,Kuren'ki,"Kurin'ka, Poltavs'ka oblast",Ukraine,UA,Kuren'ka,Куреньки,Poltava,Ukraine,703624,http://api.geonames.org/search?name=%D0%9A%D1%83%D1%80%D0%B5%D0%BD%D1%8C%D0%BA%D0%B8&username=jaguillette&featureClass=P&type=json&south=49.08008&west=29.72503&north=51.49413&east=34.35625,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Лубенскомъ уѣздѣ,64
1240,1,368,Ладога Новая,,,32.30191,60.10246,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=64,"ЛАДОГА НОВАЯ, городъ С. Петербургской Губерніи. Здѣсь бываетъ единожды въ годъ 15 Августа ярмарка, продолжающаяся недѣлю, гдѣ торгуютъ разными Россійскими и заморскими товарами, такожь съѣстными крестьянскими припасами, для сего самого построенъ тамъ гостиной дворъ, окружностью на стѣ осьмидесяти саженяхъ, въ которомъ лавокъ считается шестьдесятъ девять.",Ладога Новая,Ladoga Novaia,"Novaya Ladoga, Leningrad Oblast",Russia,RU,Novaya Ladoga,Ладога Новая,Leningrad,Russia,519630,http://api.geonames.org/search?name=%D0%9B%D0%B0%D0%B4%D0%BE%D0%B3%D0%B0+%D0%9D%D0%BE%D0%B2%D0%B0%D1%8F&username=jaguillette&featureClass=P&type=json&south=38.6&west=24.8&north=78.0&east=180,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,65
1241,1,369,Лазовица,,78.0,32.0163,53.5617,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=64,"ЛАЗОВИЦА, мѣстечко Могилевскаго Намѣстничества въ Климовицкомъ уѣздѣ. Въ ономъ бываетъ одна ярмарка въ году.",Лазовица,Lazovitsa,"Klimavichy District, Mogilev Province",Belarus,BY,Lazovitsa,Лазовица,Mahilyowskaya Voblastsʼ,Belarus,625894,http://api.geonames.org/search?name=%D0%9B%D0%B0%D0%B7%D0%BE%D0%B2%D0%B8%D1%86%D0%B0&username=jaguillette&featureClass=P&type=json&south=51.9042&west=29.5408&north=55.194&east=32.863,geonames,Могилевскаго Намѣстничества,Могилевского Наместничества,могилевск,Климовицкомъ уѣздѣ,65
1242,1,370,Лаишевъ,,11.0,49.55037,55.40464,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=64,"ЛАИШЕВЪ, городъ Казанскаго Намѣстничества. Въономъ бываетъ ярмарка Маія съ 6 Іюня по 1 число, для пріѣзжающихъ на барочныхъ караванахъ работныхъ людей.",Лаишев,"Laishev""","Laishevo, Tatarstan",Russia,RU,Laishevo,Лаишев,Tatarstan,Russia,537158,http://api.geonames.org/search?name=%D0%9B%D0%B0%D0%B8%D1%88%D0%B5%D0%B2&username=jaguillette&featureClass=P&type=json&south=51.790833&west=45.114444&north=59.790833&east=53.114444,geonames,Казанскаго Намѣстничества,Казанского Наместничества,казанск,not_in_text,65
1244,1,372,Лальскъ,,4.0,47.58617,60.74146,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=65,"ЛАЛЬСКЪ, городъ Вологодскаго Намѣстничества. Здѣсь бываетъ въ годъ четыре ярмарки : первая Декабря 6, вторая Генваря 18 , третія Марта 25, четвертая Іюня въ первыхъ числахъ ; на оныя привозятъ устюжскіе купцы разные мѣлочные товары; а крестьянство сукна сермяжныя, холсты, овчины , шубы и прочіе всякіе мѣлочные и съѣстные товары.",Лальск,"Lal'sk""","Luzsky District, Kirov Oblast",Russia,RU,Lal'sk,Лальск,Kirov,Russia,537094,http://api.geonames.org/search?name=%D0%9B%D0%B0%D0%BB%D1%8C%D1%81%D0%BA&username=jaguillette&featureClass=P&type=json&south=57.25&west=37.83&north=64.08&east=57.25,geonames,Вологодскаго Намѣстничества,Вологодского Наместничества,вологодск,not_in_text,66
1255,1,378,Ливны,,21.0,37.60689,52.42534,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=66,"ЛИВНЫ, городъ Орловскаго Намѣстничества. Здѣсь бываетъ въ годъ одна ярмарка послѣ Пасхи на десятой недѣлѣ въ пятницу; пріѣзжаютъ на оную купцы изъ окрестныхъ городовъ съ шелковыми и про чими мѣлочными товарами; также собираются и крестьяне съ своими издѣльями.",Ливны,Livny,"Livny, Oryol Oblast",Russia,RU,Livny,Ливны,Orjol,Russia,534701,http://api.geonames.org/search?name=%D0%9B%D0%B8%D0%B2%D0%BD%D1%8B&username=jaguillette&featureClass=P&type=json&south=48.966667&west=32.066667&north=56.966667&east=40.066667,geonames,Орловскаго Намѣстничества,Орловского Наместничества,орловск,not_in_text,67
1267,1,380,Липецкъ,,32.0,39.57076,52.60311,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=66,"ЛИПЕЦКЪ, городъ Тамбовскаго Намѣстничества. Въ немъ бываютъ въ году три ярмарки : первая Апрѣля 21, вторая Іюня 23, третія Августа 15 чиселъ. Пріѣзжаютъ на оныя изъ ближнихъ городовъ купцы, и торгуютъ дня по два разными товарами.",Липецк,"Lipetsk""","Lipetsk, Lipetsk Oblast",Russia,RU,Lipetsk,Липецк,Lipetsk,Russia,535121,http://api.geonames.org/search?name=%D0%9B%D0%B8%D0%BF%D0%B5%D1%86%D0%BA&username=jaguillette&featureClass=P&type=json&south=48.716667&west=37.433333&north=56.716667&east=45.433333,geonames,Тамбовскаго Намѣстничества,Тамбовского Наместничества,тамбовск,not_in_text,67
1274,1,384,Лихвинъ,,12.0,36.24499,54.09685,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=66,"ЛИХВИНЪ , городъ Калужскаго Намѣстничества. Въ ономъ бываетъ одна годовая ярмарка.",Лихвин,"Likhvin""","Chekalin, Tula Oblast",Russia,RU,Chekalin,Лихвин,Tula,Russia,569615,http://api.geonames.org/search?name=%D0%9B%D0%B8%D1%85%D0%B2%D0%B8%D0%BD&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,67
1277,1,387,Лохвица,,38.0,33.26024,50.36776,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=67,"ЛОХВИЦА , городъ Черниговскаго Намѣстничества. Здѣсь бываетъ въ году четыре ярмарки : первая въ день Преполовенія , вторая въ день Великомученика Прокопія, третія въ день Великомученика Евстафія, четвертая на всеѣдной недѣлѣ; пріѣзжаютъ на оныя купцы изъ Россійскихъ и Малороссійскихъ городовъ съ краснымъ товаромъ, съ кожами, желѣзомъ и прочимъ. ЛУБНЫ, городъ Кіевскаго Намѣстничества. Въ немъ бываетъ въ году четыре ярмарки: первая на масляницѣ, другая въ Тройцынъ день, третія въ день Преображенія , четвертая въ День Покрова Богородицы; купцы пріѣзжаютъ на оныя изъ Великороссійскихъ и Малороссійскихъ городовъ съ шелковыми , бумажными , шерстяными и прочими товарами внутренняго пріуготовленія ; торгуютъ также скотомъ, лошадьми, горячимъ виномъ , кожами и прочимъ.",Лохвица,Lokhvitsa,"Lokhvytsya, Poltavs'ka oblast",Ukraine,UA,Lokhvytsya,Лохвица,Poltava,Ukraine,702874,http://api.geonames.org/search?name=%D0%9B%D0%BE%D1%85%D0%B2%D0%B8%D1%86%D0%B0&username=jaguillette&featureClass=P&type=json&south=47.5&west=27.3&north=55.5&east=35.3,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,not_in_text,68
1296,1,391,Лухъ,,14.0,42.25838,57.01242,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=68,"ЛУХЪ, городъ Костромскаго Намѣстничества. Въ уѣздѣ онаго при отчинѣ Николаевскаго монастыря Тихоновой пустынѣ имѣется ярмарка Іюня 16 дня, на которую привозитъ разныхъ городовъ купечество шелковые и прочіе товары.",Лух,"Lukh""","Lukh, Ivanovo Oblast",Russia,RU,Lukh,Лух,Ivanovo,Russia,533555,http://api.geonames.org/search?name=%D0%9B%D1%83%D1%85&username=jaguillette&featureClass=P&type=json&south=53.766667&west=36.933333&north=61.766667&east=44.933333,geonames,Костромскаго Намѣстничества,Костромского Наместничества,кострома,not_in_text,69
