,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,local_result,src,ru_prov,prov_modern_sp,prov_stem,admin1_partof,ru_uezd,uezd_modern_sp,uezd_stem,admin2_partof,page,lc_translit
1973,614,С,,131.0,27.7982,48.44598,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Mohyliv-Podil’s’kyy,С,Vinnyts'ka,Ukraine,700918,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1974,614,С,,131.0,31.33078,47.56494,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Voznesensk,С,Mykolaiv,Ukraine,688860,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1975,614,С,,131.0,33.63567,49.01018,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Komsomolsk,С,Poltava,Ukraine,6559559,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1976,614,С,,131.0,30.81821,48.65803,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Novoarkhanhel's'k,С,Kirovohrad,Ukraine,699680,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1977,614,С,,131.0,34.63502,50.0938,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Bel'sk,С,Poltava,Ukraine,712498,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1978,614,С,,131.0,32.11137,51.20166,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Krasnosil’s’ke,С,Chernihiv,Ukraine,688108,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1979,614,С,,131.0,29.83382,50.77036,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Tal’s’ke,С,Kiev,Ukraine,691933,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1980,614,С,,131.0,27.56667,51.35,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Komsomol’s’ke,С,Zhytomyr,Ukraine,694989,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1981,614,С,,131.0,32.99906,51.50653,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Karil'skoye,С,Chernihiv,Ukraine,706766,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1982,614,С,,131.0,28.52085,50.38085,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Vil’s’k,С,Zhytomyr,Ukraine,689576,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1983,614,С,,131.0,34.43564,50.26823,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Komsomol’s’ke,С,Poltava,Ukraine,705180,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1984,614,С,,131.0,34.23529,50.65494,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Novosil’s’ke,С,Sumy,Ukraine,806602,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1985,614,С,,131.0,34.28278,50.85944,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Sul’s’ke,С,Sumy,Ukraine,806830,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1986,614,С,,131.0,32.68067,51.86738,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Komsomol’s’ke,С,Chernihiv,Ukraine,8208117,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1987,614,С,,131.0,30.91048,50.98647,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Nabil’s’ke,С,Chernihiv,Ukraine,8393179,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1988,614,С,,131.0,28.07777,48.41132,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Novomykil’s’k,С,Vinnyts'ka,Ukraine,699401,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1989,614,С,,131.0,27.71415,50.51701,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Hul’s’k,С,Zhytomyr,Ukraine,707904,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1990,614,С,,131.0,34.68144,50.25,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Rybal’s’ke,С,Sumy,Ukraine,808132,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1991,614,С,,131.0,34.9911,51.02825,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Mykil’s’ke,С,Sumy,Ukraine,805759,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1992,614,С,,131.0,27.83406,50.71642,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Rykhal’s’ke,С,Zhytomyr,Ukraine,8462392,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1993,614,С,,131.0,27.97755,50.53444,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Lahul’s’k,С,Zhytomyr,Ukraine,8467410,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1994,614,С,,131.0,33.5389,49.90278,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Rybal’s’ke,С,Poltava,Ukraine,8718702,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1995,614,С,,131.0,27.398,54.5722,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Steshitsy,С,Minsk,Belarus,621293,BY,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1996,614,С,,131.0,27.9,51.17585,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Rudnya-Radovel’s’ka,С,Zhytomyr,Ukraine,695152,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1997,614,С,,131.0,27.9049,54.9519,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Stenka,С,Vitebsk,Belarus,621308,BY,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1998,614,С,,131.0,27.59467,49.52972,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Semaki,С,Khmelnytskyi,Ukraine,694645,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
1999,614,С,,131.0,28.66656,49.71942,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Komsomol’s’ke,С,Vinnyts'ka,Ukraine,705182,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
2000,614,С,,131.0,35.23284,49.96513,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Komsomol’s’ke,С,Kharkiv,Ukraine,8699482,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
2001,614,С,,131.0,34.07483,50.30629,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Zapsil’s’ke,С,Poltava,Ukraine,8630721,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
2002,614,С,,131.0,34.95085,50.34541,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Korabel’s’ke,С,Sumy,Ukraine,8630888,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
2003,614,С,,131.0,31.97057,49.74445,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Podil’s’ke,С,Cherkasy,Ukraine,9290285,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
2004,614,С,,131.0,33.4521,50.22085,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Komsomol’s’ke,С,Poltava,Ukraine,8717729,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
2005,614,С,,131.0,33.77465,49.83182,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=103,"СЕДНЕВЪ, мѣстечко Черниговскаго Намѣстничества и уѣзду. Въ ономъ бываетъ въ году ярмарка Іюля въ 20 день, на которой и въ еженедѣльной торгъ по пятницамъ торгуютъ окольные жители хлѣбомъ, лошадьми , скотомъ , деревянною посудою, саломъ, медомъ, рыбою и другими мѣлочными вещами.",С,Psil’s’ke,С,Poltava,Ukraine,8718699,UA,http://api.geonames.org/search?north=55.5&west=27.3&south=47.5&name=%D0%A1&username=jaguillette&east=35.3&featureClass=P&type=json,geonames_jsons/С_614.json,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,38.0,Черниговскаго уѣздѣ,Черниговского уезде,черниговск,131.0,104,S
