,text,_type,name,google_reconcile,google_lat,google_lng,google_url,geo_placename,geo_lat,geo_lng,geo_id,geo_url
ЕРЕМѢЕВКА," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Кіевскаго Намѣстничества вЪ Лубенскомъ уѣздѣ. Здѣсь бываетъ вЪ годЪ четыре ярмарки : первая вЪ день Преполовенія Господня , вторая вЪ день Петра и Павла, третія вЪ день Св. Димитрія, четвертая о всеѣдной недѣлѣ.</span>",мѣстечко,ЕРЕМѢЕВКА,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ЕРЕМѢЕВКА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ЕРЕМѢЕВКА
ЕСКЕ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Тверскаго Намѣстничества вЪ БѢжецкомЪ уѣздѣ. Здѣсь бываетъ годовая ярмарка; съѣзжаются на оную купцы сЪ мѣлочнымЪ лавочнымЪ товаромъ.</span>",село,ЕСКЕ,"Yesca, Tepic, Nayarit, Mexico",21.5024273,-104.9088318,https://maps.googleapis.com/maps/api/geocode/json?address=ЕСКЕ,Lough Eske,54.7,-8.03333,2964447,http://api.geonames.org/search?username=jaguillette&type=json&name=ЕСКЕ
ЕФРЕМОВЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Тульскаго Намѣстничества.Въ ономЪ бываетЪ вЪ году четыре ярмарки : первая вЪ Іюнѣ, называемая десятая пятница, вторая Августа 6, вЪ день Преображенія Господня, третія Сентября 15, вЪ день Великомученика Никиты , четвертая Октября 1, вЪ день Покрова Богородицы. Купцы съѣзжаются изЪ окрестныхъ городовъ сЪ разными товарами, но по большей части сЪ мѣлочными.</span>",городъ,ЕФРЕМОВЪ,"Yefremov, Tula Oblast, Russia",53.15309999999999,38.0947,https://maps.googleapis.com/maps/api/geocode/json?address=ЕФРЕМОВЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ЕФРЕМОВЪ
ЖИГАНСКЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Иркутскаго Намѣстничества.Въ ономЪ бываютъ ярмарки вЪ Августѣ , Сентябрѣ, Октябрѣ и Ноябрѣ мѣсяцахъ.</span>",городъ,ЖИГАНСКЪ,"Zhigansk, Sakha Republic, Russia",66.766667,123.4,https://maps.googleapis.com/maps/api/geocode/json?address=ЖИГАНСКЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ЖИГАНСКЪ
ЖИЗДРА," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Калужскаго Намѣстничества.Въ немЪ бываетЪ 25 Сентября годовая ярмарка, на которую пріѣзжаютъ изЪ окольныхъ городовъ купцы сЪ шелковыми, бумажными и москотильными товарами.</span>",городъ,ЖИЗДРА,"Zhizdra, Kaluga Oblast, Russia",53.75027799999999,34.736111,https://maps.googleapis.com/maps/api/geocode/json?address=ЖИЗДРА,Zhizdra,53.74596,34.73951,462914,http://api.geonames.org/search?username=jaguillette&type=json&name=ЖИЗДРА
ЖОВНИНЪ," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Кіевскаго Намѣстничества вЪ ЛубенскомЪ уѣздѣ. Здѣсь бываетъ вЪ году двѣ ярмарки: одна вЪ</span>день Вознесенія Христова, другая Сентября 1 дня.",мѣстечко,ЖОВНИНЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ЖОВНИНЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ЖОВНИНЪ
ЖУРАВИЧИ ," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко </span><span class=""font0"">Могилевскаго Намѣстничества вЪ СтаробыховскомЪ уѣздѣ. Сюда собираются купцы четыре раза вЪ годЪ на ярмарки.</span>",мѣстечко,ЖУРАВИЧИ ,"Zhuravychi, Volyns'ka oblast, Ukraine",50.984167,25.711667,https://maps.googleapis.com/maps/api/geocode/json?address=ЖУРАВИЧИ ,Novyye Zhuravichi,53.2319,30.5863,624327,http://api.geonames.org/search?username=jaguillette&type=json&name=ЖУРАВИЧИ 
ЗАДУШНОЕ ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Тульскаго Намѣстничества вЪ уѣздѣ города Новосиля.Въ ономЪ селѣ бываетЪ ярмарка вЪ день Сошествія Святаго Духа; купцы торгуютЪ разными мѣлочными товарами.</span>",село,ЗАДУШНОЕ ,"Zadushnoye, Oryol Oblast, Russia",52.9794007,36.96923049999999,https://maps.googleapis.com/maps/api/geocode/json?address=ЗАДУШНОЕ ,Zadushnoye,52.98556,36.98756,465695,http://api.geonames.org/search?username=jaguillette&type=json&name=ЗАДУШНОЕ 
ЗАМОШЬЕ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Вологодскаго Намѣстничества. Здѣсь всенедѣльно по Воскреснымъ днямЪ бываютъ торжки.</span>",село,ЗАМОШЬЕ,"Zamoshye, Pskov Oblast, Russia, 180556",58.04111100000001,28.361667,https://maps.googleapis.com/maps/api/geocode/json?address=ЗАМОШЬЕ,Zamosh'ye,57.0623,30.74152,465081,http://api.geonames.org/search?username=jaguillette&type=json&name=ЗАМОШЬЕ
ЗАРАЙСКЪ ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Рязанскаго Намѣстничества.Въ семЪ городѣ бываетЪ годовыхъ ярмарокъ три: Маія 9 , во время праздника Пятидесятницы, да Іюля 28 чиселъ. Нѣкоторые уѣздные обыватели пріѣзжаютъ сЪ разнымъ хлѣбомъ и деревенскими рукодѣліями, сЪ продажными лошадьми и рогатою скотиною ; а изЪ Тулы, Венева и Каширы пріѣзжаютъ купцы сЪ косами, Коломенскіе же сЪ хомутами , брусьями, пенечными бечевами и прочимъ.</span>",городъ,ЗАРАЙСКЪ ,"Zaraysk, Moskovskaya oblast, Russia",54.758532,38.8817871,https://maps.googleapis.com/maps/api/geocode/json?address=ЗАРАЙСКЪ ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ЗАРАЙСКЪ 
ЗАРУБИНО," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Иркутскаго Намѣстничества вЪ уѣздѣ города Киренска. Ярмарка бываетъ здѣсь вЪ Іюнѣ мѣсяцѣ; купцы пріѣзжаютъ изЪ ближнихЪ городовъ сЪ разными мѣлочными товарами; торгуютъ также лошадьми, рогатымЪ скотомъ и прочимЪ.</span>",село,ЗАРУБИНО,"Zarubino, Primorsky Krai, Primorsky Krai, Russia, 692725",42.647737,131.0770297,https://maps.googleapis.com/maps/api/geocode/json?address=ЗАРУБИНО,Zarubino,57.83768,38.45153,464469,http://api.geonames.org/search?username=jaguillette&type=json&name=ЗАРУБИНО
ЗАШИВЕРСКЪ," </span><span class=""font0"" style=""font-style:italic;"">городѣ</span><span class=""font0""> того же Намѣстничества. Здѣсь бываютъ ярмарки вЪ Декабрѣ и Генварѣ мѣсяцахъ.</span>",городѣ,ЗАШИВЕРСКЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ЗАШИВЕРСКЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ЗАШИВЕРСКЪ
ЗВЕНИГОРОДЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Московской Губерніи. Бываетъ ярмарка при СтавропигіальномЪ Савинѣ СторожевскомЪ монастырѣ , отЪ Звенигорода вЪ двухЪ верстахЪ, лѣтнимЪ временемъ о десятой пятницѣ привозными изЪ разныхъ мѣстѣ мѣлкими шелковыми товарами</span>и рухлядью, а отЪ крестьянства съѣстнымЪ харчемЪ.",городъ,ЗВЕНИГОРОДЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ЗВЕНИГОРОДЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ЗВЕНИГОРОДЪ
ЗЕМЛЯНСКЪ ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Воронежскаго Намѣстничества. БЪ уѣздѣ сего города бываютъ ярмарки вЪ году вЪ трехъ селахЪ; на оныя пріѣзжаютЪ разныхъ городовъ Россійскіе купцы сЪ мѣлкимЪ товаромъ.</span>",городъ,ЗЕМЛЯНСКЪ ,"Zemlyansk, Voronezh Oblast, Russia, 396920",51.904167,38.733333,https://maps.googleapis.com/maps/api/geocode/json?address=ЗЕМЛЯНСКЪ ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ЗЕМЛЯНСКЪ 
ЗИНКОВЪ," или ЗѢНКОВЪ, </span><span class=""font0"" style=""font-style:italic;"">городѣ</span><span class=""font0""> Черниговскаго Намѣстничества.Въ ономЪ бываетъ вЪ годЪ четыре ярмарки : первая Іюня 25 , вЪ день С. Іоанна Крестителя , вторая 15 Августа , вЪ день успенія Пресвятыя Богородицы, третія Октября 1, вЪ день Покрова Пресвятыя Богородицы , четвертая Декабря б, вЪ день Святителя Николая. На оныхЪ торгуютъ разнымъ скотомЪ, хлѣбомЪ и съѣстными припасами. Здѣсь бываютъ и еженедѣльные торжки вЪ понедѣльникъ и пятокЪ, и торгуютъ на оныхЪ хлѣбомъ.</span>",городѣ,ЗИНКОВЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ЗИНКОВЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ЗИНКОВЪ
ЗМѢЕВѢ," </span><span class=""font0"" style=""font-style:italic;"">слобода</span><span class=""font0""> Харьковскаго Намѣстничества вЪ уѣздѣ города Изюма.Въ оной бываютъ вЪ году три ярмарки : первая Іюня 29, вЪ день Св. Апостоловъ Петра и Павла, вторая Сентября 1, вЪ день Симеона Столпника, третія Октября 14, на день Параскевы. Купцы пріѣзжаютъ на оныя изЪ разныхъ Россійскихъ городовъ сЪ шелковыми , шерстяными , бумажными и прочими товарами.</span>",слобода,ЗМѢЕВѢ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ЗМѢЕВѢ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ЗМѢЕВѢ
ЗМѢТНЕВЪ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Новогородскаго - Сѣверскаго Намѣстничества вЪ СосницкомЪ уѣздѣ. Обыватели онаго имѣютъ изрядной промыслЪ бобрами , выдрами и рыбною вЪ Деснѣ ловлею.</span>",село,ЗМѢТНЕВЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ЗМѢТНЕВЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ЗМѢТНЕВЪ
ЗОЛОТОНОША ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Кіевскаго Намѣстничества.Въ немЪ бываетЪ вЪ году четыре ярмарки: первая вЪ Ѳомину недѣлю , вторая вЪ день Сошествія Свитаго Духа, третія вЪ день Рождества Богородицы , четвертая Декабря 6. Купцы пріѣзжаютъ на оныя изЪ близЪ лежащихъ городовъ сЪ красными нрамными и прочими товарами , стеклянною и деревянною посудою и мѣлкою изЪ Донскихъ станицЪ рыбою; жители продаютъ рогатой скотЪ, лошадей , хлѣбъ , смолу, горя-</span>чее вино и прочее; привозятЪ также сюда для лродажи жителямЪ Крымскую соль.",городъ,ЗОЛОТОНОША ,"Zolotonosha, Cherkas'ka oblast, Ukraine",49.666667,32.033333,https://maps.googleapis.com/maps/api/geocode/json?address=ЗОЛОТОНОША ,Zolotonosha,49.66886,32.03773,686875,http://api.geonames.org/search?username=jaguillette&type=json&name=ЗОЛОТОНОША 
ЗОЛОЧЕВЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Харьковскаго Намѣстничрства. Здѣсь бываютъ ярмарки Іюня 29, Августа 6, Декабря б ; торгуютъ купцы мѣлочнымЪ товаромъ, виномЪ, пивомЪ, медомЪ и прочимъ.</span>",городъ,ЗОЛОЧЕВЪ,"Zolochiv, Lviv Oblast, Ukraine",49.80941,24.901371,https://maps.googleapis.com/maps/api/geocode/json?address=ЗОЛОЧЕВЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ЗОЛОЧЕВЪ
ЗУБЦОВЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Тверскаго Намѣстничества.Въ семЪ городѣ бываютъ годовыя ярмарки : первая вЪ десятую пятницу по Пасхѣ , вторая Іюля 20, вЪ день Пророка Іліи, третія Августа 6, вЪ день Преображенія , четвертая Августажь 15, вЪ день успенія , пятая 6 Декабря, шестая Маія 9, вЪ день Чудотворца Николая, седьмая Генваря 7, вЪ день Крестителя Іоанна, осьмая на Сырной недѣлѣ вЪ среду; торгуютъ окрестныхъ городовъ купцы - шелковыми , бумажными и прочими мѣлочными товарами, а большею частію съѣстными припасами.</span>",городъ,ЗУБЦОВЪ,"Zubtsov, Tver Oblast, Russia, 172318",56.166667,34.583333,https://maps.googleapis.com/maps/api/geocode/json?address=ЗУБЦОВЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ЗУБЦОВЪ
ИВАНГОРОДЪ," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Черниговскаго Намѣстничества вЪ уѣздѣ города Нѣжина. Здѣсь бываетЪ вЪ году двѣ ярмарки, первая Петропавловская, вЪ Іюнѣ мѣсяцѣ, вторая Симеоновская вЪ Сентябрѣ. На оныя купцы пріѣзжаютъ изЪ Нѣжина, Борзны , Конотопу и Ични сЪ разными мѣлочными товарами, какЪ - то крамнымЪ дробязкомЪ, сапогами, разною посудою , вялою рыбою и прочимъ.</span>",мѣстечко,ИВАНГОРОДЪ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ИВАНГОРОДЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ИВАНГОРОДЪ
ИВАНОВКА," </span><span class=""font0"" style=""font-style:italic;"">слобода</span><span class=""font0""> Харьковскаго Намѣстничества и уѣзду. Здѣсь бываютъ ярмарки Генваря 1, Апрѣля 22, Іюня Августа 1 , Сентября 1 , Октября 29; торгуютъ купцы мѣлочными товарами, виномЪ, пивомЪ, медомЪ и прочимЪ.</span>",слобода,ИВАНОВКА,"Ivanovka, Azerbaijan",40.747222,48.03305599999999,https://maps.googleapis.com/maps/api/geocode/json?address=ИВАНОВКА,Ivanovka,43.96879,132.48331,2023408,http://api.geonames.org/search?username=jaguillette&type=json&name=ИВАНОВКА
ИВАНОВКА ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Пензенскаго Намѣстничества вЪ Саранскомъ уѣздѣ. Здѣсь бываетъ годовая ярмарка Іюля 8 Дня; привозятъ купцы разные мѣлочные шелковые товары.</span>",село,ИВАНОВКА ,"Ivanovka, Azerbaijan",40.747222,48.03305599999999,https://maps.googleapis.com/maps/api/geocode/json?address=ИВАНОВКА ,Ivanovka,43.96879,132.48331,2023408,http://api.geonames.org/search?username=jaguillette&type=json&name=ИВАНОВКА 
ИВАНОВО," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Владимерскаго Намѣстничества вЪ СуздальскомЪ уѣздѣ. Здѣсь бываетъ годовая ярмарка Сентября 14 дня, на которой разныхъ городовъ купцы торгуютъ разными мѣлочными купеческими товарами.</span>",село,ИВАНОВО,"Ivanovo, Ivanovo Oblast, Russia",56.9985149,40.9834639,https://maps.googleapis.com/maps/api/geocode/json?address=ИВАНОВО,Ivanovo,56.99719,40.97139,555312,http://api.geonames.org/search?username=jaguillette&type=json&name=ИВАНОВО
ИВАНОВО ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Тульскаго Намѣстничества вЪ КаширскомЪ уѣздѣ. Здѣсь бываетъ ярмарка Іюня 29 дня; на оную товары вЪ продажу привозятся изЪ Каширы, Тулы, Серпухова, Веневы и изЪ Зарайска по малому числу москотильные мѣлочные и съѣстные припасы, а отЪ обывателей уѣздныхъ вЪ продажѣ бываетъ пенька </span><span class=""font0"" style=""font-style:italic;"">,</span><span class=""font0""> медЪ </span><span class=""font0"" style=""font-style:italic;"">, </span><span class=""font0"">воскЪ , деревянное издѣлье.</span>",село,ИВАНОВО ,"Ivanovo, Ivanovo Oblast, Russia",56.9985149,40.9834639,https://maps.googleapis.com/maps/api/geocode/json?address=ИВАНОВО ,Ivanovo,56.99719,40.97139,555312,http://api.geonames.org/search?username=jaguillette&type=json&name=ИВАНОВО 
ИВАНОВСКОЕ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Калужскаго Намѣстничества близЪ города Малаго Ярославца. Здѣсь бываетъ годовая ярмарка Іюня 24 дня, на которую собираются купцы изЪ Малаго Ярославца и изЪ Боровскаа, торгуютъ мѣлочными крестьянскими товарами.</span>",село,ИВАНОВСКОЕ,"Ivanovskoye, Yaroslavl Oblast, Russia, 152044",56.809994,39.0081,https://maps.googleapis.com/maps/api/geocode/json?address=ИВАНОВСКОЕ,Ivanovskoye,55.76667,37.83333,555129,http://api.geonames.org/search?username=jaguillette&type=json&name=ИВАНОВСКОЕ
ИВАНОВЦЫ," </span><span class=""font0"" style=""font-style:italic;"">шанцъ</span><span class=""font0""> Екатеринославскаго Намѣстничества.Въ ономЪ бываютъ вЪ году двѣ ярмарки.</span>",шанцъ,ИВАНОВЦЫ,"Ivanivtsi, Chernivets'ka oblast, Ukraine",48.484722,27.014722,https://maps.googleapis.com/maps/api/geocode/json?address=ИВАНОВЦЫ,Ivanovtsy,58.8586,48.20247,6311954,http://api.geonames.org/search?username=jaguillette&type=json&name=ИВАНОВЦЫ
ИВИЦА ," </span><span class=""font0"" style=""font-style:italic;"">слобода</span><span class=""font0""> Курскаго Намѣстничества вЪ КороченскомЪ уѣздѣ.Въ оной бываетъ вЪ году двѣ ярмарки: первая</span>",слобода,ИВИЦА ,"Ivica, Bosnia and Herzegovina",43.945,17.449722,https://maps.googleapis.com/maps/api/geocode/json?address=ИВИЦА ,Ivitsa,50.69404,37.19915,555000,http://api.geonames.org/search?username=jaguillette&type=json&name=ИВИЦА 
ИГРИЩИ ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Ярославскаго Намѣстничества и уѣзду.Въ семЪ селѣ бываетъ годовая ярмарка вЪ Сентябрѣ мѣсяцѣ ; съѣзжаются купцы изЪ ближ-</span>нихЪ городовъ, какЪ - то Ярославля, Ростова , Романова , Углича , Борисоглѣбска , Рыбнаго , Мологи и слободы Норской.",село,ИГРИЩИ ,"Igrishchi, Nizhny Novgorod Oblast, Russia, 607699",56.0002395,44.573216,https://maps.googleapis.com/maps/api/geocode/json?address=ИГРИЩИ ,Igrishchi,57.29991,40.81856,557464,http://api.geonames.org/search?username=jaguillette&type=json&name=ИГРИЩИ 
ИГУМНОВО ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Тульскаго Намѣстничества вЪ КаширскомЪ уѣздѣ. Здѣсь бываетъ ярмарка о десятой и одинадцатой пятницахъ ; на оныя ярмарки товары привозятся изЪ Каширы</span><span class=""font0"" style=""font-style:italic;"">,</span><span class=""font0""> Тулы , Серпухова, Венева и изЪ Зарайска по малому числу москотильные мѣлочные и прочіе, также съѣстные припасы ; отЪ обывателей уѢздныхЪ вЪ продажѣ бываетъ пенька , медЪ , воскЪ и всякое издѣлье.</span>",село,ИГУМНОВО ,"Igumnovo, Vologda Oblast, Russia, 162840",58.839167,36.498611,https://maps.googleapis.com/maps/api/geocode/json?address=ИГУМНОВО ,Igumnovo,58.4856,50.59143,6268971,http://api.geonames.org/search?username=jaguillette&type=json&name=ИГУМНОВО 
ИЗМАЙЛОВО ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Нижегородскаго Намѣстничества вЪ АрсамазскомЪ уѣздѣ.Въ ономЪ бываетъ одна вЪ г Ду ярмарка.</span>",село,ИЗМАЙЛОВО ,"Izmaylovo, Moskovskaya oblast, Russia",55.5636896,37.6389742,https://maps.googleapis.com/maps/api/geocode/json?address=ИЗМАЙЛОВО ,Izmaylovo,55.78677,37.80165,554787,http://api.geonames.org/search?username=jaguillette&type=json&name=ИЗМАЙЛОВО 
ИЗЮМЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Харьковскаго Намѣстничества.Въ семЪ городѣ бываетъ вЪ году четыре ярмарки: первая въ МаіѢ мѣсяцѣ вЪ день Преполовенія, вторая Іюня 24, вЪ день Рождества Іоанна Предтечи, третія Сентября 14, вЪ день Воздвиженія честнаго Креста, четвертая Октября 2б, вЪ день Великомученика Димитрія ; на оныя купцы пріѣзжаютъ изЪ разныхъ городовъ сЪ шелковыми , бумажными , шерстяными и прочими товарами.</span>",городъ,ИЗЮМЪ,"Izyum, Kharkiv Oblast, Ukraine",49.21277800000001,37.256944,https://maps.googleapis.com/maps/api/geocode/json?address=ИЗЮМЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ИЗЮМЪ
ИЛЬИНСКОЕ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> Тульскаго Намѣстничества вЪ КаширскомЪ уѣздѣ. Здѣсь бываютъ торжки каждонедѣльно вЪ пятничные дни ; товары на оные привозятЪ изЪ уѣзда холсты льняные разные, да изЪ городовъ Ярославля, Переславля Залѣснаго и Углича пріѣзжаютъ купцы сЪ мѣлочными всякими небогатыми товарами.</span>",село,ИЛЬИНСКОЕ,"Ilyinskoye shosse, Moskovskaya oblast, Russia",55.7958761,37.2925303,https://maps.googleapis.com/maps/api/geocode/json?address=ИЛЬИНСКОЕ,Ильинское,54.23942,35.68228,816720,http://api.geonames.org/search?username=jaguillette&type=json&name=ИЛЬИНСКОЕ
ИНЖАВЕНЬЕ," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> разныхъ Помѣщиковъ Тамбовскаго Намѣстничества вЪ ШатскомЪ уѣздѣ. Здѣсь бываютъ ярмарки вЪ девятую , десятую и одинадцатую пятницы по Пасхѣ; на оныхЪ торгуютъ купцы холстомЪ, пенькою и прочимъ.</span>",село,ИНЖАВЕНЬЕ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ИНЖАВЕНЬЕ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ИНЖАВЕНЬЕ
ИНСАРА," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Пензенскаго Намѣстничества.Въ семъ городѣ бываетъ вЪ году одна ярмарка, называемая Троицкая</span><span class=""font0"" style=""font-style:italic;""><sub> </span><span class=""font0""></sub>на которую пріѣзжаютъ купцы изЪ близЪ лежащихъ гою довЪ сЪ недорогими товарами.</span>",городъ,ИНСАРА,"Insar, Insarsky District, Republic of Mordovia, Mordovia, Russia, 431430",53.861193,44.376432,https://maps.googleapis.com/maps/api/geocode/json?address=ИНСАРА,In Salah,27.19678,2.47913,6930641,http://api.geonames.org/search?username=jaguillette&type=json&name=ИНСАРА
ИРБИТЪ," </span><span class=""font0"" style=""font-style:italic;"">городъ</span><span class=""font0""> Пермскаго Намѣстничества. Здѣсь </span><span class=""font0"" style=""font-style:italic;"">вся</span><span class=""font0"">кой годЪ вЪ половинѣ Генваря мѣсяца бываетъ великая ярмарка , которая двѣ и три недѣли продолжается, сего для сдѣланъ тамЪ большой четвероугольной гостиной дворЪ, вЪ которомЪ вдоль стѢнЪ девяносто одна , да еще вЪ срединѣ вЪ двухЪ рядахЪ пятдесятЪ осьмь лавокЪ, и вЪ которомЪ происходитъ во время ярмарки настоящій торгЪ, сверхЪ того и еще кромѣ онаго гостинаго двора во многихъ шалашахЪ, сдѣланныхъ изЪ досокЪ , вЪ то время съѣстными припасами и разными мѣлочьии торгуютъ</span>",городъ,ИРБИТЪ,"Irbit, Sverdlovsk Oblast, Russia",57.666667,63.066667,https://maps.googleapis.com/maps/api/geocode/json?address=ИРБИТЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ИРБИТЪ
ИРКУТСКЪ," </span><span class=""font0"" style=""font-style:italic;"">главный</span><span class=""font0""> </span><span class=""font0"" style=""font-style:italic;"">городъ </span><span class=""font0"">Намѣстничества сего имени. Здѣсь бываютъ вЪ году двѣ ярмарки: первая сЪ 15 Марта по 1 Маія, вторая Ноября сЪ 15 Генваря по 1, вЪ которыя состоитъ торговля разными Россійскими и Китайскими товарами между Иркутскими и иногородными купцами.</span>",главный,ИРКУТСКЪ,"Irkutsk, Irkutsk Oblast, Russia",52.312222,104.295833,https://maps.googleapis.com/maps/api/geocode/json?address=ИРКУТСКЪ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ИРКУТСКЪ
ИСА," </span><span class=""font0"" style=""font-style:italic;"">село</span><span class=""font0""> вЪ Саратовскомъ Намѣстничествѣ и уѣзды.Въ ономЪ, сверхъ еженедѣльнаго торгу; бываетъ ярмарка Августа 1 дня, купцы на оную товары привозятъ шелковые и прочіе мѣлочные.</span>",село,ИСА,"Iza, Boyaca, Colombia",5.63309,-72.98572,https://maps.googleapis.com/maps/api/geocode/json?address=ИСА,Madīnat ‘Īsá,26.17361,50.54778,290187,http://api.geonames.org/search?username=jaguillette&type=json&name=ИСА
ИСЕТСКАЯ," </span><span class=""font0"" style=""font-style:italic;"">слобода</span><span class=""font0""> уфимскаго Намѣстничества вЪ уѣздѣ города Челябинска. БываютЪ здѣсь ярмарки на десятой недѣлѣ по Пасхѣ и Октября 23 дня ; торгуютЪ мѣлочными товарами.</span>",слобода,ИСЕТСКАЯ,"Isetskaya ulitsa, Dvurechensk, Sverdlovsk Oblast, Russia, 624013",56.6026132,61.1037765,https://maps.googleapis.com/maps/api/geocode/json?address=ИСЕТСКАЯ,Isetskaya Baza Zagotskot,56.5628,65.4031,7605325,http://api.geonames.org/search?username=jaguillette&type=json&name=ИСЕТСКАЯ
ИСТАЛЕНА," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> По-лотскаго Намѣстничества вЪ уѣздѣ города Динабурга.Въ семЪ мѣстѣ бываютъ вЪ году двѣ ярмарки; торгуютъ Рижскаго Дворца крестьяне разными мѣлочными товарами, виномЪ и пивомЪ.</span>",мѣстечко,ИСТАЛЕНА,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ИСТАЛЕНА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ИСТАЛЕНА
ИЧНА ," </span><span class=""font0"" style=""font-style:italic;"">мѣстечко</span><span class=""font0""> Черниговскаго Намѣстничества вЪ ПрилуцкомЪ уѣздѣ.Въ ономЪ бываетъ вЪ году три ярмарки: первая вЪ первую седмицу великаго поста, вторая вЪ первую седмицу Петрова поста, третія Іюля 20, вЪ день Пророка Иліи. На оныхЪ торгуютъ окольные жители своими произрастѣніями , какЪ - то хлѣбомъ , разнымъ скотомЪ, съѣстными припасами, деревянною посудою и</span>прочею крестьянскою мѣлочью. Здѣсь также бываютъ и еженедѣльные торжки вЪ понедѣльникъ и пятокЪ.",мѣстечко,ИЧНА ,not_found,not_found,not_found,https://maps.googleapis.com/maps/api/geocode/json?address=ИЧНА ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?username=jaguillette&type=json&name=ИЧНА 
