,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,src,ru_prov,prov_modern_sp,prov_stem,ru_uezd,page,lc_translit
995,307,Кожино,,59.0,39.9734,59.1082,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОЖИНО, село Володимерскаго Намѣстничества въ Гороховецкомъ уѣздѣ. Здѣсь бываетъ торговой съѣздъ Іюля 20 Дня.",Кожино,Kozhino,Кожино,Vologda,Russia,7495323,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B6%D0%B8%D0%BD%D0%BE&username=jaguillette&featureClass=P&type=json&south=52.133333&west=36.416667&north=60.133333&east=44.416667,geonames,Володимерскаго Намѣстничества,Володимерского Наместничества,владимерск,Гороховецкомъ уѣздѣ,56,Kozhino
996,307,Кожино,,59.0,37.7693,57.6375,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОЖИНО, село Володимерскаго Намѣстничества въ Гороховецкомъ уѣздѣ. Здѣсь бываетъ торговой съѣздъ Іюля 20 Дня.",Кожино,Kozhino,Кожино,Jaroslavl,Russia,7586331,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B6%D0%B8%D0%BD%D0%BE&username=jaguillette&featureClass=P&type=json&south=52.133333&west=36.416667&north=60.133333&east=44.416667,geonames,Володимерскаго Намѣстничества,Володимерского Наместничества,владимерск,Гороховецкомъ уѣздѣ,56,Kozhino
997,307,Кожино,,59.0,37.4436,57.4246,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОЖИНО, село Володимерскаго Намѣстничества въ Гороховецкомъ уѣздѣ. Здѣсь бываетъ торговой съѣздъ Іюля 20 Дня.",Кожино,Kozhino,Кожино,Tverskaya,Russia,7586061,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B6%D0%B8%D0%BD%D0%BE&username=jaguillette&featureClass=P&type=json&south=52.133333&west=36.416667&north=60.133333&east=44.416667,geonames,Володимерскаго Намѣстничества,Володимерского Наместничества,владимерск,Гороховецкомъ уѣздѣ,56,Kozhino
998,307,Кожино,,59.0,39.2271,56.3573,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОЖИНО, село Володимерскаго Намѣстничества въ Гороховецкомъ уѣздѣ. Здѣсь бываетъ торговой съѣздъ Іюля 20 Дня.",Кожино,Kozhino,Кожино,Vladimir,Russia,543288,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B6%D0%B8%D0%BD%D0%BE&username=jaguillette&featureClass=P&type=json&south=52.133333&west=36.416667&north=60.133333&east=44.416667,geonames,Володимерскаго Намѣстничества,Володимерского Наместничества,владимерск,Гороховецкомъ уѣздѣ,56,Kozhino
999,307,Кожино,,59.0,38.53345,54.1991,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОЖИНО, село Володимерскаго Намѣстничества въ Гороховецкомъ уѣздѣ. Здѣсь бываетъ торговой съѣздъ Іюля 20 Дня.",Кожино,Podosinki-Kozhino,Кожино,Tula,Russia,508073,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B6%D0%B8%D0%BD%D0%BE&username=jaguillette&featureClass=P&type=json&south=52.133333&west=36.416667&north=60.133333&east=44.416667,geonames,Володимерскаго Намѣстничества,Володимерского Наместничества,владимерск,Гороховецкомъ уѣздѣ,56,Kozhino
1000,307,Кожино,,59.0,42.51975,56.07984,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОЖИНО, село Володимерскаго Намѣстничества въ Гороховецкомъ уѣздѣ. Здѣсь бываетъ торговой съѣздъ Іюля 20 Дня.",Кожино,Kozhino,Кожино,Vladimir,Russia,543289,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B6%D0%B8%D0%BD%D0%BE&username=jaguillette&featureClass=P&type=json&south=52.133333&west=36.416667&north=60.133333&east=44.416667,geonames,Володимерскаго Намѣстничества,Володимерского Наместничества,владимерск,Гороховецкомъ уѣздѣ,56,Kozhino
1001,307,Кожино,,59.0,43.87977,55.32847,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОЖИНО, село Володимерскаго Намѣстничества въ Гороховецкомъ уѣздѣ. Здѣсь бываетъ торговой съѣздъ Іюля 20 Дня.",Кожино,Kozhino,Кожино,Nizjnij Novgorod,Russia,6419856,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B6%D0%B8%D0%BD%D0%BE&username=jaguillette&featureClass=P&type=json&south=52.133333&west=36.416667&north=60.133333&east=44.416667,geonames,Володимерскаго Намѣстничества,Володимерского Наместничества,владимерск,Гороховецкомъ уѣздѣ,56,Kozhino
1002,307,Кожино,,59.0,37.27804,54.11953,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОЖИНО, село Володимерскаго Намѣстничества въ Гороховецкомъ уѣздѣ. Здѣсь бываетъ торговой съѣздъ Іюля 20 Дня.",Кожино,Kozhino,Кожино,Tula,Russia,7502284,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B6%D0%B8%D0%BD%D0%BE&username=jaguillette&featureClass=P&type=json&south=52.133333&west=36.416667&north=60.133333&east=44.416667,geonames,Володимерскаго Намѣстничества,Володимерского Наместничества,владимерск,Гороховецкомъ уѣздѣ,56,Kozhino
1003,308,Козелецъ,,13.0,31.1214,50.91334,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОЗЕЛЕЦЪ, городъ Кіевскаго Намѣстничества. Въ ономъ бываетъ въ году сверхъ ежененѣльныхъ съѣздовъ пять ярмарокъ , на которыя съѣзжается купечество изъ ближнихъ Малороссійскихъ городовъ съ лавочными мѣлочными товарамиизъ Нѣжина и мѣстечка Барышевки ; привозятъ сукна , такожь торгуютъ горячимъ виномъ , дегтемъ, рыбою, солью, разнымъ хлѣбомъ и скотомъ ; а на недѣльные съѣзды пріѣзжаетъ крестьянство съ хлѣбомъ и прочими. крестьянскими товарами.",Козелец,Kozelets,Козелец,Chernihiv,Ukraine,704573,UA,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%B5%D0%BB%D0%B5%D1%86&username=jaguillette&featureClass=P&type=json&south=49.08008&west=29.72503&north=51.49413&east=34.35625,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,not_in_text,56,"Kozelets"""
1004,309,Козельскъ,,12.0,35.77159,54.03746,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЕЛЬСКЪ, городъ Калужскаго Намѣстничества. Въоиомъ бываетъ ярмарка въ десятую пятницу по Пасхѣ. Сюда пріѣзжаютъ иногородные купцы съ разными товарами, шелковыми и бумажными, также крестьяне продаютъ свои продукты , пеньну, смольчугъ и поташъ , масло , парусную пряжу; а прочіе торги бываютъ еженедѣльно въ понедѣльникъ.",Козельск,Kozel'sk,Козельск,Kaluga,Russia,543348,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%B5%D0%BB%D1%8C%D1%81%D0%BA&username=jaguillette&featureClass=P&type=json&south=50.533333&west=32.266667&north=58.533333&east=40.266667,geonames,Калужскаго Намѣстничества,Калужского Наместничества,калужск,not_in_text,57,"Kozel'sk"""
1005,310,Козловъ,,32.0,42.6563,49.7074,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВЪ, городъ Тамбовскаго Намѣстничества. Въ немъ бываютъ въ году двѣ ярмарки: Августа 15 и Сентября 14 числа ; на оныхъ торгуютъ по два дни обыкновенными крестьянскими товарами , а изъ пріѣзжихъ купцовъ не бываетъ.",Козлов,Kozlov,Козлов,Volgograd,Russia,543182,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2&username=jaguillette&featureClass=P&type=json&south=48.716667&west=37.433333&north=56.716667&east=45.433333,geonames,Тамбовскаго Намѣстничества,Тамбовского Наместничества,тамбовск,not_in_text,57,"Kozlov"""
1006,310,Козловъ,,32.0,40.30778,49.78111,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВЪ, городъ Тамбовскаго Намѣстничества. Въ немъ бываютъ въ году двѣ ярмарки: Августа 15 и Сентября 14 числа ; на оныхъ торгуютъ по два дни обыкновенными крестьянскими товарами , а изъ пріѣзжихъ купцовъ не бываетъ.",Козлов,Kozlov,Козлов,Voronezj,Russia,808977,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2&username=jaguillette&featureClass=P&type=json&south=48.716667&west=37.433333&north=56.716667&east=45.433333,geonames,Тамбовскаго Намѣстничества,Тамбовского Наместничества,тамбовск,not_in_text,57,"Kozlov"""
1007,310,Козловъ,,32.0,44.08336,49.75812,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВЪ, городъ Тамбовскаго Намѣстничества. Въ немъ бываютъ въ году двѣ ярмарки: Августа 15 и Сентября 14 числа ; на оныхъ торгуютъ по два дни обыкновенными крестьянскими товарами , а изъ пріѣзжихъ купцовъ не бываетъ.",Козлов,Kozlov,Козлов,Volgograd,Russia,7042180,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2&username=jaguillette&featureClass=P&type=json&south=48.716667&west=37.433333&north=56.716667&east=45.433333,geonames,Тамбовскаго Намѣстничества,Тамбовского Наместничества,тамбовск,not_in_text,57,"Kozlov"""
1008,310,Козловъ,,32.0,43.9466,49.6287,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВЪ, городъ Тамбовскаго Намѣстничества. Въ немъ бываютъ въ году двѣ ярмарки: Августа 15 и Сентября 14 числа ; на оныхъ торгуютъ по два дни обыкновенными крестьянскими товарами , а изъ пріѣзжихъ купцовъ не бываетъ.",Козлов,Kozlov,Козлов,Volgograd,Russia,7752131,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2&username=jaguillette&featureClass=P&type=json&south=48.716667&west=37.433333&north=56.716667&east=45.433333,geonames,Тамбовскаго Намѣстничества,Тамбовского Наместничества,тамбовск,not_in_text,57,"Kozlov"""
1009,310,Козловъ,,32.0,40.4907,52.8978,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВЪ, городъ Тамбовскаго Намѣстничества. Въ немъ бываютъ въ году двѣ ярмарки: Августа 15 и Сентября 14 числа ; на оныхъ торгуютъ по два дни обыкновенными крестьянскими товарами , а изъ пріѣзжихъ купцовъ не бываетъ.",Козлов,Michurinsk,Козлов,Tambov,Russia,527191,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2&username=jaguillette&featureClass=P&type=json&south=48.716667&west=37.433333&north=56.716667&east=45.433333,geonames,Тамбовскаго Намѣстничества,Тамбовского Наместничества,тамбовск,not_in_text,57,"Kozlov"""
1010,310,Козловъ,,32.0,39.16583,49.86278,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВЪ, городъ Тамбовскаго Намѣстничества. Въ немъ бываютъ въ году двѣ ярмарки: Августа 15 и Сентября 14 числа ; на оныхъ торгуютъ по два дни обыкновенными крестьянскими товарами , а изъ пріѣзжихъ купцовъ не бываетъ.",Козлов,Kozlove,Козлов,Luhansk,Ukraine,704539,UA,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2&username=jaguillette&featureClass=P&type=json&south=48.716667&west=37.433333&north=56.716667&east=45.433333,geonames,Тамбовскаго Намѣстничества,Тамбовского Наместничества,тамбовск,not_in_text,57,"Kozlov"""
1011,311,Козловка,,73.0,39.3054,54.70101,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВКА , село Тульскаго Намѣстничества въ Каширскомъ уѣздѣ. Здѣсь бываетъ ярмарка Маія 9 числа ; на оную товары въ продажу привозятся изъ Каширы, Тулы, Серпухова, Ренева и Зарайска, по малому числу москотильные мѣлочнье, а впрочемъ отъ обывателей уѣздныхъ въ продажѣ бываетъ пенька, медъ, воскъ , деревянное издѣлье.",Козловка,Kozlovka,Козловка,Rjazan,Russia,543140,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Каширскомъ уѣздѣ,57,Kozlovka
1012,311,Козловка,,73.0,38.36862,54.6206,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВКА , село Тульскаго Намѣстничества въ Каширскомъ уѣздѣ. Здѣсь бываетъ ярмарка Маія 9 числа ; на оную товары въ продажу привозятся изъ Каширы, Тулы, Серпухова, Ренева и Зарайска, по малому числу москотильные мѣлочнье, а впрочемъ отъ обывателей уѣздныхъ въ продажѣ бываетъ пенька, медъ, воскъ , деревянное издѣлье.",Козловка,Kozlovka,Козловка,Tula,Russia,543142,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Каширскомъ уѣздѣ,57,Kozlovka
1013,311,Козловка,,73.0,36.56992,53.49723,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВКА , село Тульскаго Намѣстничества въ Каширскомъ уѣздѣ. Здѣсь бываетъ ярмарка Маія 9 числа ; на оную товары въ продажу привозятся изъ Каширы, Тулы, Серпухова, Ренева и Зарайска, по малому числу москотильные мѣлочнье, а впрочемъ отъ обывателей уѣздныхъ въ продажѣ бываетъ пенька, медъ, воскъ , деревянное издѣлье.",Козловка,Kozlovka,Козловка,Tula,Russia,543154,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Каширскомъ уѣздѣ,57,Kozlovka
1014,311,Козловка,,73.0,38.96343,54.80991,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВКА , село Тульскаго Намѣстничества въ Каширскомъ уѣздѣ. Здѣсь бываетъ ярмарка Маія 9 числа ; на оную товары въ продажу привозятся изъ Каширы, Тулы, Серпухова, Ренева и Зарайска, по малому числу москотильные мѣлочнье, а впрочемъ отъ обывателей уѣздныхъ въ продажѣ бываетъ пенька, медъ, воскъ , деревянное издѣлье.",Козловка,Kozlovka,Козловка,Moskovskaya,Russia,819484,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Каширскомъ уѣздѣ,57,Kozlovka
1015,311,Козловка,,73.0,39.0185,54.2469,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВКА , село Тульскаго Намѣстничества въ Каширскомъ уѣздѣ. Здѣсь бываетъ ярмарка Маія 9 числа ; на оную товары въ продажу привозятся изъ Каширы, Тулы, Серпухова, Ренева и Зарайска, по малому числу москотильные мѣлочнье, а впрочемъ отъ обывателей уѣздныхъ въ продажѣ бываетъ пенька, медъ, воскъ , деревянное издѣлье.",Козловка,Kozlovka,Козловка,Rjazan,Russia,543147,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Каширскомъ уѣздѣ,57,Kozlovka
1016,311,Козловка,,73.0,37.67118,54.69092,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВКА , село Тульскаго Намѣстничества въ Каширскомъ уѣздѣ. Здѣсь бываетъ ярмарка Маія 9 числа ; на оную товары въ продажу привозятся изъ Каширы, Тулы, Серпухова, Ренева и Зарайска, по малому числу москотильные мѣлочнье, а впрочемъ отъ обывателей уѣздныхъ въ продажѣ бываетъ пенька, медъ, воскъ , деревянное издѣлье.",Козловка,Kozlovka,Козловка,Tula,Russia,543141,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Каширскомъ уѣздѣ,57,Kozlovka
1017,311,Козловка,,73.0,37.46745,52.8717,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВКА , село Тульскаго Намѣстничества въ Каширскомъ уѣздѣ. Здѣсь бываетъ ярмарка Маія 9 числа ; на оную товары въ продажу привозятся изъ Каширы, Тулы, Серпухова, Ренева и Зарайска, по малому числу москотильные мѣлочнье, а впрочемъ отъ обывателей уѣздныхъ въ продажѣ бываетъ пенька, медъ, воскъ , деревянное издѣлье.",Козловка,Kozlovka,Козловка,Orjol,Russia,543123,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Каширскомъ уѣздѣ,57,Kozlovka
1018,311,Козловка,,73.0,38.7,53.48333,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВКА , село Тульскаго Намѣстничества въ Каширскомъ уѣздѣ. Здѣсь бываетъ ярмарка Маія 9 числа ; на оную товары въ продажу привозятся изъ Каширы, Тулы, Серпухова, Ренева и Зарайска, по малому числу москотильные мѣлочнье, а впрочемъ отъ обывателей уѣздныхъ въ продажѣ бываетъ пенька, медъ, воскъ , деревянное издѣлье.",Козловка,Starotroitskaya Kozlovka,Козловка,Tula,Russia,488603,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Каширскомъ уѣздѣ,57,Kozlovka
1019,311,Козловка,,73.0,36.79141,54.50182,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВКА , село Тульскаго Намѣстничества въ Каширскомъ уѣздѣ. Здѣсь бываетъ ярмарка Маія 9 числа ; на оную товары въ продажу привозятся изъ Каширы, Тулы, Серпухова, Ренева и Зарайска, по малому числу москотильные мѣлочнье, а впрочемъ отъ обывателей уѣздныхъ въ продажѣ бываетъ пенька, медъ, воскъ , деревянное издѣлье.",Козловка,Kozlovka,Козловка,Kaluga,Russia,6652735,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Каширскомъ уѣздѣ,57,Kozlovka
1020,312,Козловская,,8.0,not_found,not_found,крѣпость,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВСКАЯ , крѣпость Екатеринославскаго Намѣстничества. Въ оной бываетъ въ году четыре ярмарки.",Козловская,not_found,Козловская,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%B7%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B0%D1%8F&username=jaguillette&featureClass=P&type=json&south=46.07&west=29.6&north=49.99&east=39.14,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,not_in_text,57,Kozlovskaia
1021,313,Коквино,,61.0,not_found,not_found,сельцо,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОКВИНО , правильнѣе КОКОВИНО, сельцо Московской Губерніи въ Дмитровскомъ уѣздѣ ; въ немъ на погостѣ С. Великомученика Георгія , что слыветъ въ Конюшенной , бываетъ послѣ Пасхи въ десятую пятницу годовая ярмарка, продолжающаяся только одинъ день, на коей торгуютъ мѣлочными товарами.",Коквино,not_found,Коквино,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%BA%D0%B2%D0%B8%D0%BD%D0%BE&username=jaguillette&featureClass=P&type=json&south=54.2132&west=34.3446&north=56.981&east=40.3419,geonames,Московской Губерніи,Московской Губернии,московск,Дмитровскомъ уѣздѣ,57,Kokvino
1022,314,Коломна,,1.0,38.77833,55.07944,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЛОМНА, городъ Московской Губерніи. Въ немъ еженедѣльно по понедѣльникамъ и четвергамъ для торгу собирается изъ здѣшняго и другихъ уѣздовъ крестьянство съ хлѣбомъ, щепетильнымъ товаромъ, глиняною и деревянною посудою и разными издѣльями.",Коломна,Kolomna,Коломна,Moskovskaya,Russia,546230,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%BB%D0%BE%D0%BC%D0%BD%D0%B0&username=jaguillette&featureClass=P&type=json&south=54.2132&west=34.3446&north=56.981&east=40.3419,geonames,Московской Губерніи,Московской Губернии,московск,not_in_text,57,Kolomna
1023,315,Колюпановка,,35.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=57,"КОЛЮПАНОВКА, село Тульскаго Намѣстничества въ 7 верстахъ отъ Алексина. Здѣсь бываетъ ярмарка Іюля 8 числа, на которую пріѣзжаютъ купцы изъ Алексина съ мѣлкими для крестьянъ товарами.",Колюпановка,not_found,Колюпановка,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%BB%D1%8E%D0%BF%D0%B0%D0%BD%D0%BE%D0%B2%D0%BA%D0%B0&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,not_in_text,58,Koliupanovka
1024,316,Комельскъ Корниліевъ,,,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=57,"КОМЕЛЬСКЪ КОРНИЛІЕВЪ, монастырь отъ города Вологды въ 45 верстахъ. При немъ бываетъ два раза въ году ярмарка. Первая на праздникъ Введенія Пресвятыя Богородицы , а другая Генваря 17 дня; чего для построены тамъ и ряды. На сихъ ярмаркахъ Московскіе, Ярославскіе , Костромскіе , Любимскіе, Романовскіе и Вологодскіе купцы бываютъ, изъ коихъ нѣкоторые привозятъ шелковые, гарусные, бумажные, москотильные и прочіе товары; также собирается поселянъ изъ Вологодскаго, Галицкаго, Любимскаго , Костромскаго , Ярославскаго и Пошехонскаго уѣз довъ большее число со льнянымъ и хрящевымъ холстомъ , съ шерстяными чулками , съ говяжьими кожами и саломъ , съ санями , колесами и съ другимъ мѣлочнымъ товаромъ; также не меньшій бываетъ торгъ и лошадьми; а торгуютъ по два и по три дни сряду.",Комельск Корнилиев,not_found,Комельск Корнилиев,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%BC%D0%B5%D0%BB%D1%8C%D1%81%D0%BA+%D0%9A%D0%BE%D1%80%D0%BD%D0%B8%D0%BB%D0%B8%D0%B5%D0%B2&username=jaguillette&featureClass=P&type=json&south=38.6&west=24.8&north=78.0&east=180,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,58,"Komel'sk"" Kornilіev"""
1025,316,Комельскъ Корниліевъ,,,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=57,"КОМЕЛЬСКЪ КОРНИЛІЕВЪ, монастырь отъ города Вологды въ 45 верстахъ. При немъ бываетъ два раза въ году ярмарка. Первая на праздникъ Введенія Пресвятыя Богородицы , а другая Генваря 17 дня; чего для построены тамъ и ряды. На сихъ ярмаркахъ Московскіе, Ярославскіе , Костромскіе , Любимскіе, Романовскіе и Вологодскіе купцы бываютъ, изъ коихъ нѣкоторые привозятъ шелковые, гарусные, бумажные, москотильные и прочіе товары; также собирается поселянъ изъ Вологодскаго, Галицкаго, Любимскаго , Костромскаго , Ярославскаго и Пошехонскаго уѣз довъ большее число со льнянымъ и хрящевымъ холстомъ , съ шерстяными чулками , съ говяжьими кожами и саломъ , съ санями , колесами и съ другимъ мѣлочнымъ товаромъ; также не меньшій бываетъ торгъ и лошадьми; а торгуютъ по два и по три дни сряду.",Комельск Корнилиев,not_found,Комель Корнилиев,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%BC%D0%B5%D0%BB%D1%8C+%D0%9A%D0%BE%D1%80%D0%BD%D0%B8%D0%BB%D0%B8%D0%B5%D0%B2&username=jaguillette&featureClass=P&type=json&south=38.6&west=24.8&north=78.0&east=180,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,58,"Komel'sk"" Kornilіev"""
1026,317,Комлички,,88.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=57,"КОМЛИЧКИ , село Кіевскаго Намѣстничества въ Лубенскомъ уѣздѣ. Въ ономъ бываетъ въ году двѣ ярмарки : одна послѣ Пасхи на Ѳоминой недѣлѣ , другая въ день Великомученицы Варвары.",Комлички,not_found,Комлички,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%BC%D0%BB%D0%B8%D1%87%D0%BA%D0%B8&username=jaguillette&featureClass=P&type=json&south=49.08008&west=29.72503&north=51.49413&east=34.35625,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Лубенскомъ уѣздѣ,58,Komlichki
1027,318,Конобѣево,,133.0,38.66261,55.40776,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=57,"КОНОБѢЕВО, село Тамбовскаго Намѣстничества въ Шацкомъ уѣздѣ. Въ ономъ бываетъ въ году ярмарка Іюня 24 дня , на которой торгуютъ пенькою, холстомъ , шерстью и прочимъ.",Конобеево,Konobeyevo,Конобеево,Moskovskaya,Russia,545405,RU,http://api.geonames.org/search?name=%D0%9A%D0%BE%D0%BD%D0%BE%D0%B1%D0%B5%D0%B5%D0%B2%D0%BE&username=jaguillette&featureClass=P&type=json&south=48.716667&west=37.433333&north=56.716667&east=45.433333,geonames,Тамбовскаго Намѣстничества,Тамбовского Наместничества,тамбовск,Шацкомъ уѣздѣ,58,Konobeevo
