,hgr_id,name,alt_name,partof_id,lng,lat,_type,source_url,text,name_modern_sp,result_placename,searched_placename,admin1,country_name,src_id,country_code,url,src,ru_prov,prov_modern_sp,prov_stem,ru_uezd,page,lc_translit
754,257,Инсара,,22.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=48,"ИНСАРА, городъ Пензенскаго Намѣстничества. Въ семъ городѣ бываетъ въ году одна ярмарка, называемая Троицкая на которую пріѣзжаютъ купцы изъ близъ лежащихъ гою довъ съ недорогими товарами.",ИНСАРА,not_found,ИНСАРА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%98%D0%9D%D0%A1%D0%90%D0%A0%D0%90&username=jaguillette&featureClass=P&type=json&south=52.3247&west=41.8373&north=54.837&east=46.7277,geonames,Пензенскаго Намѣстничества,Пензенского Наместничества,пензенск,not_in_text,49,Insara
755,258,Ирбитъ,,23.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=49,"ИРБИТЪ, городъ Пермскаго Намѣстничества. Здѣсь всякой годъ въ половинѣ Генваря мѣсяца бываетъ великая ярмарка , которая двѣ и три недѣли продолжается, сего для сдѣланъ тамъ большой четвероугольной гостиной дворъ, въ которомъ вдоль стѣнъ девяносто одна , да еще въ срединѣ въ двухъ рядахъ пятдесятъ осьмь лавокъ, и въ которомъ происходитъ во время ярмарки настоящій торгъ, сверхъ того и еще кромѣ онаго гостинаго двора во многихъ шалашахъ, сдѣланныхъ изъ досокъ , въ то время съѣстными припасами и разными мѣлочьии торгуютъ",ИРБИТ,not_found,ИРБИТ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%98%D0%A0%D0%91%D0%98%D0%A2&username=jaguillette&featureClass=P&type=json&south=54.013889&west=52.248889&north=62.013889&east=60.248889,geonames,Пермскаго Намѣстничества,Пермского Наместничества,пермск,not_in_text,50,"Irbit"""
759,261,Исетская,,129.0,not_found,not_found,слобода,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=49,"ИСЕТСКАЯ, слобода уфимскаго Намѣстничества въ уѣздѣ города Челябинска. Бываютъ здѣсь ярмарки на десятой недѣлѣ по Пасхѣ и Октября 23 дня ; торгуютъ мѣлочными товарами.",ИСЕТСКАЯ,not_found,ИСЕТСКАЯ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%98%D0%A1%D0%95%D0%A2%D0%A1%D0%9A%D0%90%D0%AF&username=jaguillette&featureClass=P&type=json&south=50.733333&west=51.966667&north=58.733333&east=59.966667,geonames,уфимскаго Намѣстничества,уфимского Наместничества,уфимск,Челябинска,50,Isetskaia
760,262,Исталена,,60.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=49,"ИСТАЛЕНА, мѣстечко Полотскаго Намѣстничества въ уѣздѣ города Динабурга. Въ семъ мѣстѣ бываютъ въ году двѣ ярмарки; торгуютъ Рижскаго Дворца крестьяне разными мѣлочными товарами, виномъ и пивомъ.",ИСТАЛЕНА,not_found,ИСТАЛЕНА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%98%D0%A1%D0%A2%D0%90%D0%9B%D0%95%D0%9D%D0%90&username=jaguillette&featureClass=P&type=json&south=51.483333&west=24.8&north=59.483333&east=32.8,geonames,Полотскаго Намѣстничества,Полотского Наместничества,полотск,Динабурга,50,Istalena
761,263,Ична,,111.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=49,"ИЧНА , мѣстечко Черниговскаго Намѣстничества въ Прилуцкомъ уѣздѣ. Въ ономъ бываетъ въ году три ярмарки: первая въ первую седмицу великаго поста, вторая въ первую седмицу Петрова поста, третія Іюля 20, въ день Пророка Иліи. На оныхъ торгуютъ окольные жители своими произрастѣніями , какъ - то хлѣбомъ , разнымъ скотомъ, съѣстными припасами, деревянною посудою ипрочею крестьянскою мѣлочью. Здѣсь также бываютъ и еженедѣльные торжки въ понедѣльникъ и пятокъ.",ИЧНА,not_found,ИЧНА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%98%D0%A7%D0%9D%D0%90&username=jaguillette&featureClass=P&type=json&south=47.5&west=27.3&north=55.5&east=35.3,geonames,Черниговскаго Намѣстничества,Черниговского Наместничества,черниговск,Прилуцкомъ уѣздѣ,50,Ichna
762,264,Іосифовъ,,115.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=50,"ІОСИФОВЪ, монастырь Московской Губерніи въ Рузскомъ уѣздѣ. Подлѣ онаго монастыря бываетъ годовая ярмарка Іюля 20 дня; торгуютъ разными мѣлочными товарами.",ИОСИФОВ,not_found,ИОСИФОВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%98%D0%9E%D0%A1%D0%98%D0%A4%D0%9E%D0%92&username=jaguillette&featureClass=P&type=json&south=54.2132&west=34.3446&north=56.981&east=40.3419,geonames,Московской Губерніи,Московской Губернии,московск,Рузскомъ уѣздѣ,51,"Іosifov"""
763,265,Іосифовъ,,56.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=50,"ІОСИФОВЪ, монастырь той же Губерніи въ Волоколамскомъ уѣздѣ. Здѣсь бываютъ годовыя ярмарки: первая въ день Пятидесятницы , вторая Сентября 8 Дня.",ИОСИФОВ,not_found,ИОСИФОВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%98%D0%9E%D0%A1%D0%98%D0%A4%D0%9E%D0%92&username=jaguillette&featureClass=P&type=json&south=54.2132&west=34.3446&north=56.981&east=40.3419,geonames,Московской Губерніи,Московской Губернии,московск,Волоколамскомъ уѣздѣ,51,"Іosifov"""
764,266,Кадинъ,,94.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=50,"КАДИНЪ, мѣстечко Могилевскаго Намѣстничества въ Мстиславскомъ уѣздѣ. Въ ономъ бываетъ одна ярмарка въ году.",КАДИН,not_found,КАДИН,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%90%D0%94%D0%98%D0%9D&username=jaguillette&featureClass=P&type=json&south=51.9042&west=29.5408&north=55.194&east=32.863,geonames,Могилевскаго Намѣстничества,Могилевского Наместничества,могилевск,Мстиславскомъ уѣздѣ,51,"Kadin"""
768,268,Казанской Богородицкой,,22.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=50,"КАЗАНСКОЙ БОГОРОДИЦКОЙ , монастырь Пензенскаго Намѣстничества, отъ города Нижеломова въ полуторѣ верстѣ. Здѣсь бываетъ годовая ярмарка Іюля съ 1, и продолжается по 9 число тогожь. мѣсяца.",КАЗАНСКОЙ БОГОРОДИЦКОЙ,not_found,КАЗАНСКОЙ БОГОРОДИЦКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%90%D0%97%D0%90%D0%9D%D0%A1%D0%9A%D0%9E%D0%99+%D0%91%D0%9E%D0%93%D0%9E%D0%A0%D0%9E%D0%94%D0%98%D0%A6%D0%9A%D0%9E%D0%99&username=jaguillette&featureClass=P&type=json&south=52.3247&west=41.8373&north=54.837&east=46.7277,geonames,Пензенскаго Намѣстничества,Пензенского Наместничества,пензенск,not_in_text,51,Kazanskoi Bogoroditskoi
769,268,Казанской Богородицкой,,22.0,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=50,"КАЗАНСКОЙ БОГОРОДИЦКОЙ , монастырь Пензенскаго Намѣстничества, отъ города Нижеломова въ полуторѣ верстѣ. Здѣсь бываетъ годовая ярмарка Іюля съ 1, и продолжается по 9 число тогожь. мѣсяца.",КАЗАНСКОЙ БОГОРОДИЦКОЙ,not_found,КАЗАНСКИЙ БОГОРОДИЦКИЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%90%D0%97%D0%90%D0%9D%D0%A1%D0%9A%D0%98%D0%99+%D0%91%D0%9E%D0%93%D0%9E%D0%A0%D0%9E%D0%94%D0%98%D0%A6%D0%9A%D0%98%D0%99&username=jaguillette&featureClass=P&type=json&south=52.3247&west=41.8373&north=54.837&east=46.7277,geonames,Пензенскаго Намѣстничества,Пензенского Наместничества,пензенск,not_in_text,51,Kazanskoi Bogoroditskoi
797,274,Карасу - Базаръ,,,not_found,not_found,городокъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=51,"КАРАСУ - БАЗАРЪ , городокъ въ Таврической Области. Въ немъ каждую недѣлю бываетъ въ одинъ день торгъ, на которой пригоняютъ множество всякаго скота , какъ - то лошадей, буйволовъ, воловъ, коровъ, верблюдовъ и барановъ.",КАРАСУ - БАЗАР,not_found,КАРАСУ - БАЗАР,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%90%D0%A0%D0%90%D0%A1%D0%A3+-+%D0%91%D0%90%D0%97%D0%90%D0%A0&username=jaguillette&featureClass=P&type=json&south=38.6&west=24.8&north=78.0&east=180,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,52,"Karasu - Bazar"""
807,276,Кармъ,,113.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=51,"КАРМЪ, мѣстечко Могилевскаго Намѣстничества въ уѣздѣ города Рогачева. Здѣсь бываетъ въ году четыре ярмарки: первая Маія 9, вторая Августа 15, третія Октября 1, четвертая Ноября 1 дня.",КАРМ,not_found,КАРМ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%90%D0%A0%D0%9C&username=jaguillette&featureClass=P&type=json&south=51.9042&west=29.5408&north=55.194&east=32.863,geonames,Могилевскаго Намѣстничества,Могилевского Наместничества,могилевск,Рогачева,52,"Karm"""
808,277,Кароча,Короча,15.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=51,"КАРОЧА , или КОРОЧА , городъ Курскаго Намѣстничества. Въ ономъ, кромѣ еженедѣльныхъ двухъ торговъ , бываетъ шесть годовыхъ ярмарокъ: первая въ день Рождества Богородицы , вторая въ зимній Николинъ день, третія въ Новой годъ, четвертая весною въ Николинъ же день , пятая Іюля 8 числа, шестая въ Успеньевъ день. На оныхъ торгуютъ купцы мѣлкими красными раз-ными товарами, а обыватели хлѣбомъ , щетиною и посконнымъ холстомъ.",КАРОЧА,not_found,КАРОЧА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%90%D0%A0%D0%9E%D0%A7%D0%90&username=jaguillette&featureClass=P&type=json&south=47.716667&west=32.183333&north=55.716667&east=40.183333,geonames,Курскаго Намѣстничества,Курского Наместничества,курск,not_in_text,52,Karocha
814,280,Китайской,,,not_found,not_found,острогъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=52,"КИТАЙСКОЙ, острогъ въ Екатеринбургскомъ Горномъ вѣдомствѣ. Здѣсь напредь сего бывала великая ярмарка на день Богоявленія Господня, на которую съѣзжалось множество купцовъ изъ Сибири и изъ Россіи , а особливо изъ Казани чрезъ Уфу по тому, что тогда большая дорога изъ Казани въ Сибирь была чрезъ Уфу и чрезъ оной Катайской острогъ; но съ построенія Екатеринбурга сія Катайская ярмарка пресѣклась по тому, что уже большая дорога проложена чрезъ сей городъ.",КИТАЙСКОЙ,not_found,КИТАЙСКОЙ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%98%D0%A2%D0%90%D0%99%D0%A1%D0%9A%D0%9E%D0%99&username=jaguillette&featureClass=P&type=json&south=38.6&west=24.8&north=78.0&east=180,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,53,Kitaiskoi
823,284,Кесме,,45.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=53,"КЕСМЕ , село Тверскаго Намѣстничества въ уѣздѣ города Бѣжецка. Здѣсь бываетъ одна годовая ярмарка; съѣзжаются на оную купцы съ мѣлочнымъ лавочнымъ товаромъ.",КЕСМЕ,not_found,КЕСМЕ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%95%D0%A1%D0%9C%D0%95&username=jaguillette&featureClass=P&type=json&south=52.857828&west=31.921928&north=60.857828&east=39.921928,geonames,Тверскаго Намѣстничества,Тверского Наместничества,тверск,Бѣжецка,54,Kesme
825,286,Кидешкино,,134.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=53,"КИДЕШКИНО , село Костромскаго Намѣстничества въ уѣздѣ города Юрьевца Польскаго. Въ немъ. кромѣ еженедѣльныхъ торжковъ, въ день Бориса и Глѣба бываетъ годовая ярмарка.",КИДЕШКИНО,not_found,КИДЕШКИНО,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%98%D0%94%D0%95%D0%A8%D0%9A%D0%98%D0%9D%D0%9E&username=jaguillette&featureClass=P&type=json&south=53.766667&west=36.933333&north=61.766667&east=44.933333,geonames,Костромскаго Намѣстничества,Костромского Наместничества,кострома,Юрьевца,54,Kideshkino
829,290,Кириловъ,,18.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=53,"КИРИЛОВЪ , городъ Новогородскаго Намѣстничества. Въ немъ бываетъ годовая ярмарка Марта 17 дня, называемая Алексѣевская.",КИРИЛОВ,not_found,КИРИЛОВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%98%D0%A0%D0%98%D0%9B%D0%9E%D0%92&username=jaguillette&featureClass=P&type=json&south=57.1&west=28.65&north=61.31&east=39.89,geonames,Новогородскаго Намѣстничества,Новогородского Наместничества,новогородск,not_in_text,54,"Kirilov"""
830,291,Кирилоео,,100.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=53,"КИРИЛОЕО , село Тульскаго Намѣстничества въ уѣздѣ города Новосиля. Въ ономъ селѣ бываетъ ярмарка Іюля 15дня, купцы торгуютъ разными мѣлочными лавочными товарами.",КИРИЛОЕО,not_found,КИРИЛОЕО,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%98%D0%A0%D0%98%D0%9B%D0%9E%D0%95%D0%9E&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,Новосиля,54,Kiriloeo
834,294,Киструса,,116.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=54,"КИСТРУСА, село Рязанскаго Намѣстничества и уѣзду. Въ ономъ бываетъ ярмарка въ день Сошествія Святаго Духа, но торгуютъ токмо крестьяне.",КИСТРУСА,not_found,КИСТРУСА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%98%D0%A1%D0%A2%D0%A0%D0%A3%D0%A1%D0%90&username=jaguillette&featureClass=P&type=json&south=53.0517&west=38.154&north=55.9254&east=41.6952,geonames,Рязанскаго Намѣстничества,Рязанского Наместничества,рязанск,Рязанскаго уѣздѣ,55,Kistrusa
835,295,Китай - Городокъ,,108.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=54,"КИТАЙ - ГОРОДОКЪ , мѣстечко Екатеринославскаго Намѣстничества въ Полтавскомъ уѣздѣ. Въ ономъ бываютъ въ году три ярмарки.",КИТАЙ - ГОРОДОК,not_found,КИТАЙ - ГОРОДОК,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%98%D0%A2%D0%90%D0%99+-+%D0%93%D0%9E%D0%A0%D0%9E%D0%94%D0%9E%D0%9A&username=jaguillette&featureClass=P&type=json&south=46.07&west=29.6&north=49.99&east=39.14,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,Полтавскомъ уѣздѣ,55,"Kitai - Gorodok"""
836,296,Кишенька,,63.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=54,"КИШЕНЬКА, мѣстечко того же Намѣстничества и уѣзду. Въ немъ по воскресеньямъ каждонедѣльно бываетъ торгъ, на коемъ продаютъ хлѣбъ и деревянную посуду.",КИШЕНЬКА,not_found,КИШЕНЬКА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%98%D0%A8%D0%95%D0%9D%D0%AC%D0%9A%D0%90&username=jaguillette&featureClass=P&type=json&south=46.07&west=29.6&north=49.99&east=39.14,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,Екатеринославскаго уѣздѣ,55,Kishen'ka
837,297,Кіасовка,,81.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=54,"КІАСОВКА , село Московской Губерніи въ Коломенскомъ уѣздѣ. Въ немъ по воскресеньямъ каждонедѣльно бываетъ торгъ, на коемъ продаютъ хлѣбъ и деревянную посуду.",КИАСОВКА,not_found,КИАСОВКА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%98%D0%90%D0%A1%D0%9E%D0%92%D0%9A%D0%90&username=jaguillette&featureClass=P&type=json&south=54.2132&west=34.3446&north=56.981&east=40.3419,geonames,Московской Губерніи,Московской Губернии,московск,Коломенскомъ уѣздѣ,55,Kіasovka
838,298,Кіата,,119.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=54,"КІАТА, село Казанскаго Намѣстничества въ Свіажскомъ уѣздѣ. Въ ономъ бываетъ въ каждый годъ ярмарка въ Іюнѣ мѣсяцѣ дней по пяти. Сюда пріѣзжаютъ разныхъ городовъ Россійскіе купцы съ Россійскими и иностранными товарами, также мѣняютъ и покупаютъ лошадей.",КИАТА,not_found,КИАТА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%98%D0%90%D0%A2%D0%90&username=jaguillette&featureClass=P&type=json&south=51.790833&west=45.114444&north=59.790833&east=53.114444,geonames,Казанскаго Намѣстничества,Казанского Наместничества,казанск,Свіажскомъ уѣздѣ,55,Kіata
845,300,Ключевская,,40.0,not_found,not_found,пустыня,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КЛЮЧЕВСКАЯ , пустыня Синбирскаго Намѣстничества въ Алатырьскомъ уѣздѣ. Здѣсь бываетъ въ день Казанскія Богородицы ярмарка, на которую пріѣзжаютъ со всякими шелковыми и прочими товарами изъ Москвы и изъ другихъ городовъ купцы, такожь крестьяне со своими пріуготовленіями.",КЛЮЧЕВСКАЯ,not_found,КЛЮЧЕВСКАЯ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%9B%D0%AE%D0%A7%D0%95%D0%92%D0%A1%D0%9A%D0%90%D0%AF&username=jaguillette&featureClass=P&type=json&south=50.316667&west=44.366667&north=58.316667&east=52.366667,geonames,Синбирскаго Намѣстничества,Синбирского Наместничества,синбирск,Алатырьскомъ уѣздѣ,56,Kliuchevskaia
846,301,Княгининъ,,17.0,not_found,not_found,городъ,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КНЯГИНИНЪ, городъ Нижегородскаго Намѣстничества. Въ немъ бываетъ каждую недѣлю по вторникамъ торгъ, на которой крестьяне привозятъ всякіе съѣстные припасы, также дрова и деготь.",КНЯГИНИН,not_found,КНЯГИНИН,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%9D%D0%AF%D0%93%D0%98%D0%9D%D0%98%D0%9D&username=jaguillette&featureClass=P&type=json&south=52.32867&west=40.00205&north=60.32867&east=48.00205,geonames,Нижегородскаго Намѣстничества,Нижегородского Наместничества,нижегородск,not_in_text,56,"Kniaginin"""
847,302,Кобызча,,77.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОБЫЗЧА, мѣстечко Кіевскаго Намѣстничества и уѣзду. Здѣзь бываетъ въ году три ярмарки , на которыя съѣзжаетья купечество изъ близъ лежащихъ Малороссійскихъ городовъ, и бываетъ продажа мѣлкаго лавочнаго товару , горячаго вина , рыбы , соли , разнаго хлѣба , скота и прочаго.",КОБЫЗЧА,not_found,КОБЫЗЧА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%9E%D0%91%D0%AB%D0%97%D0%A7%D0%90&username=jaguillette&featureClass=P&type=json&south=49.08008&west=29.72503&north=51.49413&east=34.35625,geonames,Кіевскаго Намѣстничества,Киевского Наместничества,киевск,Кіевскаго уѣздѣ,56,Kobyzcha
848,303,Кобылякъ,,108.0,not_found,not_found,мѣстечко,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОБЫЛЯКЪ, мѣстечко Екатеринославскаго Намѣстничества въ Полтавскомъ уѣздѣ. Въ ономъ бываетъ въ году четыре ярмарки.",КОБЫЛЯК,not_found,КОБЫЛЯК,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%9E%D0%91%D0%AB%D0%9B%D0%AF%D0%9A&username=jaguillette&featureClass=P&type=json&south=46.07&west=29.6&north=49.99&east=39.14,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,Полтавскомъ уѣздѣ,56,"Kobyliak"""
850,305,Ковымское,Колымское,,not_found,not_found,зимовье,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОВЫМСКОЕ, или КОЛЫМСКОЕ, зимовье верхнее, среднее и нижнее въ Сибири. Въ оныхъ бываютъ ярмарки въ Февралѣ и Мартѣ мѣсяцахъ.",КОВЫМСКОЕ,not_found,КОВЫМСКОЕ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%9E%D0%92%D0%AB%D0%9C%D0%A1%D0%9A%D0%9E%D0%95&username=jaguillette&featureClass=P&type=json&south=38.6&west=24.8&north=78.0&east=180,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,56,Kovymskoe
851,306,Кодинское,,129.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=55,"КОДИНСКОЕ, село уфимскаго Намѣстничества въ Челябинскомъ уѣздѣ. Въ ономъ бываютъ ярмарки Іюля 8 и Генваря б, на коихъ торгъ производится мѣлочнымъ товаромъ.",КОДИНСКОЕ,not_found,КОДИНСКОЕ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%9E%D0%94%D0%98%D0%9D%D0%A1%D0%9A%D0%9E%D0%95&username=jaguillette&featureClass=P&type=json&south=50.733333&west=51.966667&north=58.733333&east=59.966667,geonames,уфимскаго Намѣстничества,уфимского Наместничества,уфимск,Челябинскомъ уѣздѣ,56,Kodinskoe
881,312,Козловская,,8.0,not_found,not_found,крѣпость,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОЗЛОВСКАЯ , крѣпость Екатеринославскаго Намѣстничества. Въ оной бываетъ въ году четыре ярмарки.",КОЗЛОВСКАЯ,not_found,КОЗЛОВСКАЯ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%9E%D0%97%D0%9B%D0%9E%D0%92%D0%A1%D0%9A%D0%90%D0%AF&username=jaguillette&featureClass=P&type=json&south=46.07&west=29.6&north=49.99&east=39.14,geonames,Екатеринославскаго Намѣстничества,Екатеринославского Наместничества,екатеринославск,not_in_text,57,Kozlovskaia
882,313,Коквино,,61.0,not_found,not_found,сельцо,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=56,"КОКВИНО , правильнѣе КОКОВИНО, сельцо Московской Губерніи въ Дмитровскомъ уѣздѣ ; въ немъ на погостѣ С. Великомученика Георгія , что слыветъ въ Конюшенной , бываетъ послѣ Пасхи въ десятую пятницу годовая ярмарка, продолжающаяся только одинъ день, на коей торгуютъ мѣлочными товарами.",КОКВИНО,not_found,КОКВИНО,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%9E%D0%9A%D0%92%D0%98%D0%9D%D0%9E&username=jaguillette&featureClass=P&type=json&south=54.2132&west=34.3446&north=56.981&east=40.3419,geonames,Московской Губерніи,Московской Губернии,московск,Дмитровскомъ уѣздѣ,57,Kokvino
884,315,Колюпановка,,35.0,not_found,not_found,село,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=57,"КОЛЮПАНОВКА, село Тульскаго Намѣстничества въ 7 верстахъ отъ Алексина. Здѣсь бываетъ ярмарка Іюля 8 числа, на которую пріѣзжаютъ купцы изъ Алексина съ мѣлкими для крестьянъ товарами.",КОЛЮПАНОВКА,not_found,КОЛЮПАНОВКА,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%9E%D0%9B%D0%AE%D0%9F%D0%90%D0%9D%D0%9E%D0%92%D0%9A%D0%90&username=jaguillette&featureClass=P&type=json&south=52.8329&west=35.5421&north=55.0867&east=39.6827,geonames,Тульскаго Намѣстничества,Тульского Наместничества,тульск,not_in_text,58,Koliupanovka
885,316,Комельскъ Корниліевъ,,,not_found,not_found,монастырь,http://babel.hathitrust.org/cgi/pt?id=uc1.b4583201;view=1up;seq=57,"КОМЕЛЬСКЪ КОРНИЛІЕВЪ, монастырь отъ города Вологды въ 45 верстахъ. При немъ бываетъ два раза въ году ярмарка. Первая на праздникъ Введенія Пресвятыя Богородицы , а другая Генваря 17 дня; чего для построены тамъ и ряды. На сихъ ярмаркахъ Московскіе, Ярославскіе , Костромскіе , Любимскіе, Романовскіе и Вологодскіе купцы бываютъ, изъ коихъ нѣкоторые привозятъ шелковые, гарусные, бумажные, москотильные и прочіе товары; также собирается поселянъ изъ Вологодскаго, Галицкаго, Любимскаго , Костромскаго , Ярославскаго и Пошехонскаго уѣз довъ большее число со льнянымъ и хрящевымъ холстомъ , съ шерстяными чулками , съ говяжьими кожами и саломъ , съ санями , колесами и съ другимъ мѣлочнымъ товаромъ; также не меньшій бываетъ торгъ и лошадьми; а торгуютъ по два и по три дни сряду.",КОМЕЛЬСК КОРНИЛИЕВ,not_found,КОМЕЛЬСК КОРНИЛИЕВ,not_found,not_found,not_found,not_found,http://api.geonames.org/search?name=%D0%9A%D0%9E%D0%9C%D0%95%D0%9B%D0%AC%D0%A1%D0%9A+%D0%9A%D0%9E%D0%A0%D0%9D%D0%98%D0%9B%D0%98%D0%95%D0%92&username=jaguillette&featureClass=P&type=json&south=38.6&west=24.8&north=78.0&east=180,geonames,not_in_text,not_иn_text,нот_ин_теxт,not_in_text,58,"Komel'sk"" Kornilіev"""
